SITE_ID,variable,week,slope,intercept,n_obs,seasonal_mean
GRC474,K,9,0.000619,-1.2271,26,0.019
GRC474,K,10,5.6e-05,-0.0945,26,0.0184
GRC474,K,11,-0.000142,0.3109,26,0.0247
GRC474,K,12,2e-06,0.0211,26,0.0246
GRC474,K,13,0.000274,-0.5218,26,0.03
GRC474,K,14,-4.8e-05,0.1283,25,0.0325
GRC474,K,15,-0.000472,0.991,25,0.0412
GRC474,K,16,-9.7e-05,0.2317,25,0.0363
GRC474,K,17,-0.000887,1.8239,26,0.0391
GRC474,K,18,4.6e-05,-0.0532,25,0.0388
GRC474,K,19,-0.000496,1.0367,26,0.0383
GRC474,K,20,-0.000171,0.3833,25,0.0385
GRC474,K,21,-0.000473,0.9953,25,0.0424
GRC474,K,22,-0.000564,1.1799,26,0.0447
GRC474,K,23,-0.001098,2.2619,26,0.0512
GRC474,K,24,-0.000896,1.8603,26,0.0576
GRC474,K,25,-0.000573,1.2143,25,0.0607
GRC474,K,26,-0.001215,2.5056,25,0.0596
GRC474,K,27,0.000352,-0.6496,25,0.0584
GRC474,K,28,-0.000339,0.7385,25,0.0552
GRC474,K,29,-0.000591,1.2367,25,0.0464
GRC474,K,30,-0.000659,1.3639,25,0.0384
GRC474,K,31,-0.000154,0.3505,24,0.0404
GRC474,K,32,0.000265,-0.496,26,0.0373
GRC474,K,33,-0.000378,0.7996,26,0.0393
GRC474,K,34,0.000881,-1.7359,26,0.0365
GRC474,K,35,0.000498,-0.9694,26,0.0331
GRC474,K,36,-8e-05,0.1976,25,0.0368
GRC474,K,37,8.7e-05,-0.1468,25,0.0292
GRC474,K,38,0.000151,-0.2753,25,0.0292
GRC474,K,39,-9.4e-05,0.2154,26,0.0255
GRC474,K,40,-0.000199,0.4248,25,0.0245
GRC474,K,41,0.00011,-0.1956,26,0.0253
GRC474,K,42,0.000178,-0.3402,25,0.019
GRC474,K,43,-7.9e-05,0.1812,26,0.0223
GRC474,K,44,-0.001606,3.2579,26,0.0261
GRC474,K,45,-0.000288,0.5966,26,0.0172
GRC474,K,46,0.000218,-0.4246,25,0.0147
GRC474,K,47,-6.7e-05,0.1478,26,0.0137
GRC474,K,48,-0.000234,0.4857,25,0.0152
GRC474,K,49,0.000404,-0.798,26,0.016
GRC474,K,50,-0.000209,0.4342,26,0.0145
GRC474,K,51,0.000138,-0.2665,25,0.0111
GRC474,K,52,-2.7e-05,0.064,26,0.0097
GRC474,K,53,0.00024,-0.4743,4,0.0081
GRC474,MG,1,-2.2e-05,0.0509,26,0.0071
GRC474,MG,2,-0.000116,0.2439,26,0.0096
GRC474,MG,3,-0.000152,0.3157,26,0.0091
GRC474,MG,4,-4e-06,0.0177,25,0.0095
GRC474,MG,5,0.000315,-0.6226,25,0.0113
GRC474,MG,6,0.000288,-0.5648,26,0.0138
GRC474,MG,7,0.000485,-0.9592,26,0.0171
GRC474,MG,8,1.2e-05,-0.0067,26,0.0174
GRC474,MG,9,0.000429,-0.8451,26,0.0184
GRC474,MG,10,0.000183,-0.3476,26,0.0212
GRC474,MG,11,-6.5e-05,0.1578,26,0.0277
GRC474,MG,12,0.000201,-0.377,26,0.0275
GRC474,MG,13,0.000123,-0.2158,26,0.0326
GRC474,MG,14,0.000361,-0.6879,25,0.0386
GRC474,MG,15,-0.000467,0.9919,25,0.0522
GRC474,MG,16,-0.00031,0.6686,25,0.0452
GRC474,MG,17,-0.000504,1.0608,26,0.0459
GRC474,MG,18,2.5e-05,-0.0021,25,0.0484
GRC474,MG,19,-0.000594,1.2416,26,0.0458
GRC474,MG,20,0.000184,-0.3237,25,0.0461
GRC474,MG,21,-0.000163,0.3726,25,0.0451
GRC474,MG,22,0.000199,-0.3576,26,0.0422
GRC474,MG,23,-6.2e-05,0.1668,26,0.043
GRC474,MG,24,2.5e-05,-0.0088,26,0.0407
GRC474,MG,25,0.000546,-1.0577,25,0.0417
GRC474,MG,26,0.000624,-1.22,25,0.0353
GRC474,MG,27,0.000107,-0.178,25,0.0383
GRC474,MG,28,0.000219,-0.4053,25,0.0346
GRC474,MG,29,-5.7e-05,0.1474,25,0.0318
GRC474,MG,30,-0.00042,0.8724,25,0.0277
GRC474,MG,31,-0.000288,0.6132,24,0.0333
GRC474,MG,32,0.000297,-0.5688,26,0.0284
GRC474,MG,33,-0.000435,0.9062,26,0.0303
GRC474,MG,34,0.000408,-0.793,26,0.0286
GRC474,MG,35,7.5e-05,-0.1243,26,0.0257
GRC474,MG,36,-0.000396,0.8281,25,0.0314
GRC474,MG,37,9.6e-05,-0.1643,25,0.0283
GRC474,MG,38,7e-06,0.0147,25,0.0292
GRC474,MG,39,0.000195,-0.3687,26,0.0242
GRC474,MG,40,-0.000187,0.4026,25,0.0254
GRC474,MG,41,-4.2e-05,0.1122,26,0.0283
GRC474,MG,42,0.000405,-0.7934,25,0.0209
GRC474,MG,43,0.000165,-0.3112,26,0.0205
GRC474,MG,44,-0.000608,1.245,26,0.0209
GRC474,MG,45,-3.2e-05,0.0799,26,0.0152
GRC474,MG,46,0.000302,-0.5927,25,0.0149
GRC474,MG,47,-0.000123,0.2598,26,0.0128
GRC474,MG,48,7.2e-05,-0.1309,25,0.0131
GRC474,MG,49,-0.000181,0.3768,26,0.0121
GRC474,MG,50,-0.000215,0.4432,26,0.0111
GRC474,MG,51,0.00018,-0.3526,25,0.009
GRC474,MG,52,0.000118,-0.2279,26,0.0088
GRC474,MG,53,0.000158,-0.3115,4,0.0056
GRC474,NH4,1,-0.002304,4.7155,26,0.0784
GRC474,NH4,2,-0.003937,8.0095,26,0.0868
GRC474,NH4,3,-0.0055,11.1622,26,0.0941
GRC474,NH4,4,-0.005915,12.0102,25,0.1062
GRC474,NH4,5,-0.002415,4.962,25,0.1026
GRC474,NH4,6,-0.003228,6.5933,26,0.0968
GRC474,NH4,7,-0.00219,4.51,26,0.1024
GRC474,NH4,8,-0.003047,6.2363,26,0.1044
GRC474,NH4,9,-0.004373,8.9183,26,0.1182
GRC474,NH4,10,-0.004453,9.0986,26,0.1368
GRC474,NH4,11,-0.004297,8.8022,26,0.1548
GRC474,NH4,12,-0.005349,10.9222,26,0.1563
GRC474,NH4,13,-0.004525,9.2722,26,0.1659
GRC474,NH4,14,-0.007309,14.8887,25,0.1791
GRC474,NH4,15,-0.006105,12.5025,25,0.216
GRC474,NH4,16,-0.005341,10.954,25,0.2049
GRC474,NH4,17,-0.008374,17.0674,26,0.2137
GRC474,NH4,18,-0.008256,16.8353,25,0.219
GRC474,NH4,19,-0.006817,13.9531,26,0.2327
GRC474,NH4,20,-0.00684,14.0013,25,0.2347
GRC474,NH4,21,-0.008753,17.8461,25,0.2313
GRC474,NH4,22,-0.01008,20.5608,26,0.2743
GRC474,NH4,23,-0.008361,17.0913,26,0.2651
GRC474,NH4,24,-0.004639,9.5972,26,0.2611
GRC474,NH4,25,-0.008286,16.9296,25,0.254
GRC474,NH4,26,-0.010508,21.4247,25,0.2766
GRC474,NH4,27,-0.007102,14.5606,25,0.2678
GRC474,NH4,28,-0.007733,15.8463,25,0.2843
GRC474,NH4,29,-0.00715,14.6546,25,0.2644
GRC474,NH4,30,-0.009718,19.8267,25,0.2692
GRC474,NH4,31,-0.007733,15.8403,24,0.2778
GRC474,NH4,32,-0.005928,12.2049,26,0.2741
GRC474,NH4,33,-0.010148,20.7162,26,0.2928
GRC474,NH4,34,-0.007083,14.5202,26,0.2659
GRC474,NH4,35,-0.005341,10.999,26,0.2497
GRC474,NH4,36,-0.006433,13.2078,25,0.2612
GRC474,NH4,37,-0.007766,15.8679,25,0.2381
GRC474,NH4,38,-0.004042,8.3503,25,0.216
GRC474,NH4,39,-0.00915,18.6484,26,0.2342
GRC474,NH4,40,-0.010941,22.2291,25,0.2094
GRC474,NH4,41,-0.004545,9.3381,26,0.1918
GRC474,NH4,42,-0.006008,12.2597,25,0.1674
GRC474,NH4,43,-0.006987,14.2652,26,0.2029
GRC474,NH4,44,-0.008969,18.2274,26,0.1772
GRC474,NH4,45,-0.006138,12.5154,26,0.1629
GRC474,NH4,46,-0.004015,8.2135,25,0.1338
GRC474,NH4,47,-0.003982,8.1351,26,0.1208
GRC474,NH4,48,-0.004157,8.481,25,0.1155
GRC474,NH4,49,-0.004758,9.6819,26,0.1064
GRC474,NH4,50,-0.002189,4.5046,26,0.0997
GRC474,NH4,51,-0.001769,3.6408,25,0.0797
GRC474,NH4,52,-0.001842,3.789,26,0.0818
GRC474,NH4,53,0.000733,-1.3658,4,0.1091
GRC474,NO3,1,-0.000906,1.9137,26,0.0905
GRC474,NO3,2,-0.003754,7.6797,26,0.125
GRC474,NO3,3,-0.003089,6.3402,26,0.1232
GRC474,NO3,4,-0.004001,8.1892,25,0.137
GRC474,NO3,5,-0.000225,0.594,25,0.1405
GRC474,NO3,6,-0.003746,7.7092,26,0.1709
GRC474,NO3,7,-0.000691,1.5976,26,0.207
GRC474,NO3,8,-0.005003,10.2538,26,0.1856
GRC474,NO3,9,0.003286,-6.423,26,0.1899
GRC474,NO3,10,0.00237,-4.5596,26,0.2092
GRC474,NO3,11,-0.00515,10.6183,26,0.2536
GRC474,NO3,12,-0.003474,7.2143,26,0.2224
GRC474,NO3,13,-0.001141,2.5585,26,0.2625
GRC474,NO3,14,-0.010202,20.8484,25,0.3159
GRC474,NO3,15,-0.004863,10.1344,25,0.3466
GRC474,NO3,16,-0.007274,14.996,25,0.3569
GRC474,NO3,17,-0.00304,6.4379,26,0.3204
GRC474,NO3,18,-0.004304,9.0385,26,0.3767
GRC474,NO3,19,-0.006022,12.4648,26,0.3449
GRC474,NO3,20,-0.001602,3.5704,25,0.3457
GRC474,NO3,21,-0.006234,12.9321,25,0.3857
GRC474,NO3,22,-0.003392,7.1608,26,0.3333
GRC474,NO3,23,-0.004215,8.8079,26,0.3243
GRC474,NO3,24,-0.005555,11.4792,26,0.3005
GRC474,NO3,25,-0.00144,3.1957,25,0.2979
GRC474,NO3,26,0.002608,-4.9585,25,0.2894
GRC474,NO3,27,-0.002155,4.6402,25,0.3041
GRC474,NO3,28,-0.000647,1.5846,25,0.2823
GRC474,NO3,29,-0.00434,9.0076,25,0.2736
GRC474,NO3,30,-0.009083,18.535,25,0.2553
GRC474,NO3,31,-0.003616,7.5819,24,0.3041
GRC474,NO3,32,3.7e-05,0.2005,26,0.2748
GRC474,NO3,33,-0.006762,13.9187,26,0.3098
GRC474,NO3,34,0.000754,-1.2491,26,0.2673
GRC474,NO3,35,-0.004544,9.3796,26,0.2354
GRC474,NO3,36,-0.002507,5.318,25,0.2731
GRC474,NO3,37,-0.001517,3.3034,25,0.2509
GRC474,NO3,38,0.001702,-3.184,25,0.2423
GRC474,NO3,39,0.000804,-1.4132,26,0.2044
GRC474,NO3,40,-0.006369,13.0405,25,0.2224
GRC474,NO3,41,-0.003176,6.6326,26,0.2399
GRC474,NO3,42,-0.000738,1.6517,25,0.1655
GRC474,NO3,43,-0.004095,8.4322,26,0.1908
GRC474,NO3,44,-0.011622,23.602,26,0.2124
GRC474,NO3,45,-0.005826,11.8961,26,0.171
GRC474,NO3,46,-0.00044,1.0423,25,0.1569
GRC474,NO3,47,-0.003103,6.3884,26,0.1437
GRC474,NO3,48,-0.003545,7.3087,25,0.1745
GRC474,NO3,49,-0.006921,14.1146,26,0.1851
GRC474,NO3,50,-0.005318,10.8749,26,0.1716
GRC474,NO3,51,-7.1e-05,0.2461,25,0.104
GRC474,NO3,52,0.001476,-2.8645,26,0.1051
GRC474,NO3,53,0.000233,-0.3558,4,0.1129
GRC474,SO2,1,-0.010165,20.7026,23,0.2458
GRC474,SO2,2,-0.014432,29.2909,23,0.2463
GRC474,SO2,3,-0.020683,41.9201,23,0.2954
GRC474,SO2,4,-0.01116,22.7075,22,0.2475
GRC474,SO2,5,-0.011071,22.4909,23,0.2105
GRC474,SO2,6,-0.00721,14.7067,24,0.1954
GRC474,SO2,7,-0.007821,15.9385,24,0.1987
GRC474,SO2,8,-0.010611,21.5786,24,0.2238
GRC474,SO2,9,-0.004185,8.6361,24,0.214
GRC474,SO2,10,-0.005025,10.3002,24,0.1876
GRC474,SO2,11,-0.007366,15.0476,24,0.2231
GRC474,SO2,12,-0.00743,15.1592,24,0.2069
GRC474,SO2,13,-0.005147,10.5684,24,0.209
GRC474,SO2,14,-0.006939,14.1686,23,0.204
GRC474,SO2,15,-0.005724,11.743,23,0.2227
GRC474,SO2,16,-0.007213,14.7225,23,0.2053
GRC474,SO2,17,-0.008478,17.2775,24,0.2155
GRC474,SO2,18,-0.00866,17.6775,24,0.2489
GRC474,SO2,19,-0.008836,18.0181,24,0.2351
GRC474,SO2,20,-0.008679,17.7024,23,0.2362
GRC474,SO2,21,-0.009007,18.3641,23,0.2379
GRC474,SO2,22,-0.014574,29.6015,24,0.2709
GRC474,SO2,23,-0.015652,31.7848,24,0.2842
GRC474,SO2,24,-0.014207,28.845,24,0.2521
GRC474,SO2,25,-0.007676,15.7192,23,0.2717
GRC474,SO2,26,-0.010885,22.1744,23,0.2688
GRC474,SO2,27,-0.007684,15.7012,23,0.2375
GRC474,SO2,28,-0.010469,21.3062,23,0.2361
GRC474,SO2,29,-0.006374,13.0205,23,0.1929
GRC474,SO2,30,-0.012002,24.3438,23,0.1899
GRC474,SO2,31,-0.007418,15.1383,21,0.2103
GRC474,SO2,32,-0.007283,14.8676,23,0.2111
GRC474,SO2,33,-0.008295,16.9116,23,0.2167
GRC474,SO2,34,-0.009086,18.5172,23,0.2313
GRC474,SO2,35,-0.01186,24.1069,23,0.2388
GRC474,SO2,36,-0.009531,19.3991,23,0.2183
GRC474,SO2,37,-0.015402,31.2556,23,0.2581
GRC474,SO2,38,-0.01301,26.4241,22,0.2404
GRC474,SO2,39,-0.013723,27.8746,23,0.2558
GRC474,SO2,40,-0.012008,24.4008,22,0.2343
GRC474,SO2,41,-0.01007,20.5408,23,0.2742
GRC474,SO2,42,-0.014532,29.4848,23,0.2393
GRC474,SO2,43,-0.008257,16.8831,23,0.2657
GRC474,SO2,44,-0.014256,28.9653,23,0.2746
GRC474,SO2,45,-0.017096,34.719,23,0.3129
GRC474,SO2,46,-0.007653,15.6663,22,0.2637
GRC474,SO2,47,-0.01398,28.4168,23,0.281
GRC474,SO2,48,-0.016374,33.233,22,0.2799
GRC474,SO2,49,-0.015345,31.178,23,0.2958
GRC474,SO2,50,-0.005201,10.6875,23,0.2211
GRC474,SO2,51,-0.014259,28.9172,23,0.2205
GRC474,SO2,52,-0.014418,29.2392,23,0.2224
GRC474,SO2,53,0.004048,-7.9552,4,0.1914
GRC474,SO4,1,-0.006404,13.0944,26,0.2061
GRC474,SO4,2,-0.011167,22.7145,26,0.2407
GRC474,SO4,3,-0.014224,28.8893,26,0.2623
GRC474,SO4,4,-0.015528,31.5409,25,0.29
GRC474,SO4,5,-0.004917,10.1641,25,0.2679
GRC474,SO4,6,-0.006852,14.0642,26,0.2751
GRC474,SO4,7,-0.005275,10.9094,26,0.2929
GRC474,SO4,8,-0.007261,14.9421,26,0.3293
GRC474,SO4,9,-0.008968,18.3924,26,0.3435
GRC474,SO4,10,-0.011184,22.8945,26,0.3863
GRC474,SO4,11,-0.014531,29.7348,26,0.4913
GRC474,SO4,12,-0.014622,29.8988,26,0.471
GRC474,SO4,13,-0.010228,21.113,26,0.5293
GRC474,SO4,14,-0.022331,45.5286,25,0.5867
GRC474,SO4,15,-0.021051,43.0742,25,0.709
GRC474,SO4,16,-0.017108,35.0891,25,0.6587
GRC474,SO4,17,-0.023151,47.26,26,0.6674
GRC474,SO4,18,-0.019591,40.1363,26,0.7083
GRC474,SO4,19,-0.021178,43.3444,26,0.7232
GRC474,SO4,20,-0.020233,41.4017,25,0.6815
GRC474,SO4,21,-0.025869,52.7502,25,0.6878
GRC474,SO4,22,-0.026862,54.8446,26,0.7846
GRC474,SO4,23,-0.023249,47.5612,26,0.7726
GRC474,SO4,24,-0.014924,30.7776,26,0.7415
GRC474,SO4,25,-0.024131,49.2868,25,0.7219
GRC474,SO4,26,-0.026318,53.7364,25,0.7711
GRC474,SO4,27,-0.021043,43.1266,25,0.7758
GRC474,SO4,28,-0.021265,43.6203,25,0.8239
GRC474,SO4,29,-0.021835,44.7728,25,0.8281
GRC474,SO4,30,-0.030619,62.4278,25,0.8063
GRC474,SO4,31,-0.024924,51.0049,24,0.8436
GRC474,SO4,32,-0.019256,39.5589,26,0.8059
GRC474,SO4,33,-0.030131,61.4965,26,0.8567
GRC474,SO4,34,-0.019498,40.031,26,0.7895
GRC474,SO4,35,-0.020396,41.7878,26,0.7402
GRC474,SO4,36,-0.022382,45.8009,25,0.7567
GRC474,SO4,37,-0.021441,43.7963,25,0.645
GRC474,SO4,38,-0.012991,26.7433,25,0.5988
GRC474,SO4,39,-0.02649,53.9475,26,0.6355
GRC474,SO4,40,-0.0306,62.1759,25,0.5922
GRC474,SO4,41,-0.016656,34.0896,26,0.5693
GRC474,SO4,42,-0.014208,29.0592,25,0.4641
GRC474,SO4,43,-0.017544,35.8328,26,0.5249
GRC474,SO4,44,-0.025223,51.227,26,0.4655
GRC474,SO4,45,-0.019452,39.5835,26,0.4356
GRC474,SO4,46,-0.009892,20.2882,25,0.3798
GRC474,SO4,47,-0.011689,23.8407,26,0.3164
GRC474,SO4,48,-0.009733,19.8897,25,0.3024
GRC474,SO4,49,-0.011987,24.4,26,0.2756
GRC474,SO4,50,-0.008218,16.79,26,0.2507
GRC474,SO4,51,-0.002819,5.9126,25,0.2383
GRC474,SO4,52,-0.006022,12.3389,26,0.2196
GRC474,SO4,53,-0.003,6.288,4,0.2504
GRC474,Sodium,1,9.8e-05,-0.1783,26,0.0184
GRC474,Sodium,2,-0.000152,0.33,26,0.024
GRC474,Sodium,3,3e-06,0.0163,26,0.0216
GRC474,Sodium,4,-0.000549,1.1338,25,0.0291
GRC474,Sodium,5,0.000684,-1.3429,25,0.0338
GRC474,Sodium,6,4.9e-05,-0.0571,26,0.0413
GRC474,Sodium,7,0.000285,-0.5255,26,0.0483
GRC474,Sodium,8,0.000301,-0.5444,26,0.0604
GRC474,Sodium,9,0.001176,-2.3159,26,0.051
GRC474,Sodium,10,0.001125,-2.2072,26,0.0579
GRC474,Sodium,11,-0.001471,3.0292,26,0.0679
GRC474,Sodium,12,0.000401,-0.7463,26,0.0601
GRC474,Sodium,13,0.000283,-0.4938,26,0.0759
GRC474,Sodium,14,-0.000605,1.3194,25,0.1015
GRC474,Sodium,15,-0.000432,0.976,25,0.1071
GRC474,Sodium,16,-0.001594,3.3072,25,0.0999
GRC474,Sodium,17,0.000683,-1.2778,26,0.0962
GRC474,Sodium,18,0.00062,-1.1272,25,0.1198
GRC474,Sodium,19,-0.000457,1.0283,26,0.1077
GRC474,Sodium,20,0.001265,-2.424,25,0.1222
GRC474,Sodium,21,-0.000916,1.9906,25,0.1468
GRC474,Sodium,22,-0.000193,0.504,26,0.1159
GRC474,Sodium,23,-0.001295,2.7341,26,0.1278
GRC474,Sodium,24,-0.001429,2.9989,26,0.1222
GRC474,Sodium,25,0.001293,-2.4757,25,0.1268
GRC474,Sodium,26,0.002567,-5.0475,25,0.119
GRC474,Sodium,27,0.000142,-0.1702,25,0.1149
GRC474,Sodium,28,0.00127,-2.4535,25,0.1023
GRC474,Sodium,29,-0.00048,1.0627,25,0.096
GRC474,Sodium,30,-0.002761,5.6511,25,0.0943
GRC474,Sodium,31,-0.000648,1.4213,24,0.1168
GRC474,Sodium,32,0.001046,-2.0128,26,0.0919
GRC474,Sodium,33,-0.000744,1.5994,26,0.1015
GRC474,Sodium,34,0.001212,-2.3445,26,0.094
GRC474,Sodium,35,-0.000521,1.127,26,0.0777
GRC474,Sodium,36,-0.00291,5.9532,25,0.097
GRC474,Sodium,37,0.000351,-0.6228,25,0.0845
GRC474,Sodium,38,5.4e-05,-0.0239,25,0.0842
GRC474,Sodium,39,0.00077,-1.4996,26,0.0506
GRC474,Sodium,40,-0.000941,1.9629,25,0.0692
GRC474,Sodium,41,3.4e-05,0.0008,26,0.0689
GRC474,Sodium,42,0.001305,-2.5814,25,0.0441
GRC474,Sodium,43,0.000664,-1.2911,26,0.0444
GRC474,Sodium,44,-0.001766,3.6008,26,0.0463
GRC474,Sodium,45,-0.000595,1.229,26,0.0325
GRC474,Sodium,46,2e-06,0.0348,25,0.0384
GRC474,Sodium,47,-0.000706,1.449,26,0.0289
GRC474,Sodium,48,0.000162,-0.2955,25,0.0314
GRC474,Sodium,49,-0.000732,1.5092,26,0.0361
GRC474,Sodium,50,-0.001052,2.1421,26,0.0256
GRC474,Sodium,51,0.00311,-6.2248,25,0.0348
GRC474,Sodium,52,0.000252,-0.4811,26,0.026
GRC474,Sodium,53,-0.000342,0.7083,4,0.0191
GRC474,TNO3,1,-0.018566,37.8429,26,0.4787
GRC474,TNO3,2,-0.027748,56.3856,26,0.5421
GRC474,TNO3,3,-0.04126,83.6987,26,0.6619
GRC474,TNO3,4,-0.029722,60.4136,25,0.5974
GRC474,TNO3,5,-0.022232,45.2656,25,0.5234
GRC474,TNO3,6,-0.018078,36.9198,26,0.5364
GRC474,TNO3,7,-0.015187,31.0996,26,0.5344
GRC474,TNO3,8,-0.019916,40.5772,26,0.4956
GRC474,TNO3,9,-0.010572,21.7887,26,0.5121
GRC474,TNO3,10,-0.015266,31.2654,26,0.542
GRC474,TNO3,11,-0.021988,44.8694,26,0.6176
GRC474,TNO3,12,-0.02383,48.5521,26,0.5924
GRC474,TNO3,13,-0.013251,27.2883,26,0.6195
GRC474,TNO3,14,-0.025618,52.2141,25,0.6561
GRC474,TNO3,15,-0.020155,41.2973,25,0.7348
GRC474,TNO3,16,-0.017331,35.569,25,0.6887
GRC474,TNO3,17,-0.018202,37.3439,26,0.7108
GRC474,TNO3,18,-0.020611,42.291,26,0.8106
GRC474,TNO3,19,-0.027614,56.4094,26,0.8358
GRC474,TNO3,20,-0.023964,49.0519,25,0.8243
GRC474,TNO3,21,-0.023603,48.3483,25,0.8463
GRC474,TNO3,22,-0.021711,44.616,26,0.9215
GRC474,TNO3,23,-0.024203,49.6239,26,0.9142
GRC474,TNO3,24,-0.018479,38.0964,26,0.9067
GRC474,TNO3,25,-0.017594,36.3327,25,0.9244
GRC474,TNO3,26,-0.025403,52.1782,25,1.0538
GRC474,TNO3,27,-0.021977,45.2709,25,1.0408
GRC474,TNO3,28,-0.02356,48.5467,25,1.1317
GRC474,TNO3,29,-0.020858,43.1037,25,1.1256
GRC474,TNO3,30,-0.028978,59.4385,25,1.1194
GRC474,TNO3,31,-0.021156,43.7897,24,1.213
GRC474,TNO3,32,-0.018651,38.5743,26,1.0385
GRC474,TNO3,33,-0.028855,59.1855,26,1.1142
GRC474,TNO3,34,-0.018652,38.5539,26,1.0154
GRC474,TNO3,35,-0.018499,38.2319,26,1.0016
GRC474,TNO3,36,-0.016254,33.6203,25,0.9092
GRC474,TNO3,37,-0.01989,40.8643,25,0.834
GRC474,TNO3,38,-0.013014,26.9655,25,0.775
GRC474,TNO3,39,-0.022556,46.2061,26,0.8114
GRC474,TNO3,40,-0.032044,65.256,25,0.7659
GRC474,TNO3,41,-0.027142,55.434,26,0.8105
GRC474,TNO3,42,-0.031652,64.3754,25,0.6738
GRC474,TNO3,43,-0.024694,50.4118,26,0.714
GRC474,TNO3,44,-0.038418,78.0337,26,0.7163
GRC474,TNO3,45,-0.026014,53.001,26,0.646
GRC474,TNO3,46,-0.020114,41.1206,25,0.64
GRC474,TNO3,47,-0.028468,57.8968,26,0.6044
GRC474,TNO3,48,-0.032472,65.9921,25,0.6413
GRC474,TNO3,49,-0.034769,70.6224,26,0.6486
GRC474,TNO3,50,-0.019418,39.6627,26,0.5829
GRC474,TNO3,51,-0.023587,47.9729,25,0.5037
GRC474,TNO3,52,-0.015353,31.3382,26,0.44
GRC474,TNO3,53,0.000233,0.0227,4,0.4914
GRS420,CA,1,-0.001245,2.6195,27,0.1149
GRS420,CA,2,-0.00262,5.3851,26,0.113
GRS420,CA,3,0.000154,-0.196,27,0.1136
GRS420,CA,4,0.002353,-4.5889,24,0.1459
GRS420,CA,5,0.004093,-8.1158,26,0.1208
GRS420,CA,6,-0.001511,3.1594,26,0.1182
GRS420,CA,7,-0.000262,0.6373,26,0.1102
GRS420,CA,8,0.001638,-3.1475,25,0.1483
GRS420,CA,9,0.003267,-6.3997,25,0.1758
GRS420,CA,10,-0.001055,2.2952,25,0.1729
GRS420,CA,11,0.004357,-8.5892,25,0.1794
GRS420,CA,12,0.003408,-6.6659,25,0.1924
GRS420,CA,13,0.004508,-8.8961,25,0.1766
GRS420,CA,14,-0.000947,2.104,25,0.1976
GRS420,CA,15,0.001933,-3.6362,25,0.2538
GRS420,CA,16,0.002998,-5.7592,25,0.2751
GRS420,CA,17,-0.002325,4.9485,24,0.2696
GRS420,CA,18,-0.002776,5.8055,25,0.2196
GRS420,CA,19,-0.001875,3.9801,26,0.2075
GRS420,CA,20,0.000226,-0.2352,26,0.2189
GRS420,CA,21,-0.003731,7.6912,26,0.1832
GRS420,CA,22,-0.000405,0.9929,26,0.1769
GRS420,CA,23,0.002154,-4.1399,26,0.1955
GRS420,CA,24,0.001221,-2.2711,26,0.1859
GRS420,CA,25,0.000338,-0.4798,26,0.2
GRS420,CA,26,-0.003207,6.6766,24,0.2222
GRS420,CA,27,-0.006581,13.4293,23,0.1847
GRS420,CA,28,0.000256,-0.328,23,0.1864
GRS420,CA,29,-0.002541,5.3033,24,0.1903
GRS420,CA,30,-0.000452,1.0673,25,0.1574
GRS420,CA,31,-0.001682,3.5394,24,0.1551
GRS420,CA,32,-0.003209,6.6277,24,0.1687
GRS420,CA,33,-0.003162,6.5529,25,0.1898
GRS420,CA,34,0.00035,-0.5367,24,0.1674
GRS420,CA,35,0.003816,-7.5126,25,0.1668
GRS420,CA,36,0.001354,-2.523,24,0.2027
GRS420,CA,37,-0.001991,4.177,24,0.1697
GRS420,CA,38,0.00536,-10.6275,24,0.1599
GRS420,CA,39,-0.001154,2.4954,24,0.1729
GRS420,CA,40,-0.000654,1.5536,23,0.2366
GRS420,CA,41,0.005562,-10.925,22,0.2678
GRS420,CA,42,0.003425,-6.6623,23,0.2306
GRS420,CA,43,0.002492,-4.7887,23,0.2257
GRS420,CA,44,-0.004554,9.3851,24,0.2199
GRS420,CA,45,-0.001233,2.6886,26,0.2075
GRS420,CA,46,0.002197,-4.2311,26,0.191
GRS420,CA,47,-0.000388,0.9208,26,0.1406
GRS420,CA,48,0.000831,-1.5278,26,0.1455
GRS420,CA,49,0.001405,-2.7145,26,0.1127
GRS420,CA,50,0.002523,-4.9744,26,0.1034
GRS420,CA,51,-0.000174,0.4478,26,0.0982
GRS420,CA,52,0.000757,-1.443,25,0.081
GRS420,CA,53,-0.00137,2.8369,4,0.08
GRS420,HNO3,1,-0.087936,178.2502,27,1.2756
GRS420,HNO3,2,-0.096855,196.229,26,1.3035
GRS420,HNO3,3,-0.094628,191.8321,27,1.3888
GRS420,HNO3,4,-0.110673,224.195,24,1.4613
GRS420,HNO3,5,-0.084171,170.8308,26,1.4326
GRS420,HNO3,6,-0.121762,246.5817,26,1.5297
GRS420,HNO3,7,-0.099918,202.5513,26,1.4622
GRS420,HNO3,8,-0.104239,211.3084,25,1.5225
GRS420,HNO3,9,-0.103524,209.921,25,1.5752
GRS420,HNO3,10,-0.099373,201.4284,25,1.4363
GRS420,HNO3,11,-0.094533,191.7258,25,1.474
GRS420,HNO3,12,-0.128177,259.5708,25,1.6084
GRS420,HNO3,13,-0.084105,170.7359,25,1.4704
GRS420,HNO3,14,-0.088123,178.7204,25,1.3688
GRS420,HNO3,15,-0.087461,177.5242,25,1.5061
GRS420,HNO3,16,-0.086888,176.3292,25,1.4643
GRS420,HNO3,17,-0.104507,211.7366,24,1.4123
