SITE_ID,variable,week,seasonal_mean
GLR468,K,26,0.0794
GLR468,K,27,0.1328
GLR468,K,28,0.0823
GLR468,K,29,0.0945
GLR468,K,30,0.0961
GLR468,K,31,0.1088
GLR468,K,32,0.1026
GLR468,K,33,0.1166
GLR468,K,34,0.0983
GLR468,K,35,0.0787
GLR468,K,36,0.0979
GLR468,K,37,0.0618
GLR468,K,38,0.0496
GLR468,K,39,0.0507
GLR468,K,40,0.0457
GLR468,K,41,0.0458
GLR468,K,42,0.0435
GLR468,K,43,0.0452
GLR468,K,44,0.0501
GLR468,K,45,0.0513
GLR468,K,46,0.0465
GLR468,K,47,0.0338
GLR468,K,48,0.032
GLR468,K,49,0.029
GLR468,K,50,0.0268
GLR468,K,51,0.0282
GLR468,K,52,0.0258
GLR468,K,53,0.031
GLR468,MG,1,0.0071
GLR468,MG,2,0.0064
GLR468,MG,3,0.0068
GLR468,MG,4,0.0087
GLR468,MG,5,0.0088
GLR468,MG,6,0.0098
GLR468,MG,7,0.01
GLR468,MG,8,0.0095
GLR468,MG,9,0.0124
GLR468,MG,10,0.0141
GLR468,MG,11,0.0142
GLR468,MG,12,0.016
GLR468,MG,13,0.0144
GLR468,MG,14,0.0151
GLR468,MG,15,0.0204
GLR468,MG,16,0.0224
GLR468,MG,17,0.024
GLR468,MG,18,0.0242
GLR468,MG,19,0.0319
GLR468,MG,20,0.0288
GLR468,MG,21,0.0238
GLR468,MG,22,0.0307
GLR468,MG,23,0.0292
GLR468,MG,24,0.0238
GLR468,MG,25,0.032
GLR468,MG,26,0.0456
GLR468,MG,27,0.058
GLR468,MG,28,0.0675
GLR468,MG,29,0.0768
GLR468,MG,30,0.0784
GLR468,MG,31,0.081
GLR468,MG,32,0.0634
GLR468,MG,33,0.0686
GLR468,MG,34,0.0517
GLR468,MG,35,0.0455
GLR468,MG,36,0.0403
GLR468,MG,37,0.0357
GLR468,MG,38,0.0228
GLR468,MG,39,0.026
GLR468,MG,40,0.0214
GLR468,MG,41,0.0199
GLR468,MG,42,0.0137
GLR468,MG,43,0.011
GLR468,MG,44,0.0092
GLR468,MG,45,0.0102
GLR468,MG,46,0.0088
GLR468,MG,47,0.0084
GLR468,MG,48,0.0067
GLR468,MG,49,0.0069
GLR468,MG,50,0.0074
GLR468,MG,51,0.0074
GLR468,MG,52,0.0054
GLR468,MG,53,0.0097
GLR468,NH4,1,0.1968
GLR468,NH4,2,0.1825
GLR468,NH4,3,0.1985
GLR468,NH4,4,0.2442
GLR468,NH4,5,0.211
GLR468,NH4,6,0.2374
GLR468,NH4,7,0.2501
GLR468,NH4,8,0.181
GLR468,NH4,9,0.2114
GLR468,NH4,10,0.1772
GLR468,NH4,11,0.1771
GLR468,NH4,12,0.2192
GLR468,NH4,13,0.2127
GLR468,NH4,14,0.2263
GLR468,NH4,15,0.1921
GLR468,NH4,16,0.2298
GLR468,NH4,17,0.224
GLR468,NH4,18,0.1971
GLR468,NH4,19,0.2165
GLR468,NH4,20,0.1993
GLR468,NH4,21,0.1723
GLR468,NH4,22,0.1659
GLR468,NH4,23,0.1506
GLR468,NH4,24,0.1413
GLR468,NH4,25,0.1452
GLR468,NH4,26,0.1433
GLR468,NH4,27,0.1394
GLR468,NH4,28,0.1443
GLR468,NH4,29,0.1549
GLR468,NH4,30,0.171
GLR468,NH4,31,0.216
GLR468,NH4,32,0.2306
GLR468,NH4,33,0.2512
GLR468,NH4,34,0.2243
GLR468,NH4,35,0.2192
GLR468,NH4,36,0.3375
GLR468,NH4,37,0.171
GLR468,NH4,38,0.136
GLR468,NH4,39,0.1468
GLR468,NH4,40,0.1548
GLR468,NH4,41,0.1502
GLR468,NH4,42,0.1403
GLR468,NH4,43,0.1849
GLR468,NH4,44,0.1961
GLR468,NH4,45,0.2134
GLR468,NH4,46,0.2488
GLR468,NH4,47,0.1936
GLR468,NH4,48,0.223
GLR468,NH4,49,0.224
GLR468,NH4,50,0.1552
GLR468,NH4,51,0.1881
GLR468,NH4,52,0.182
GLR468,NH4,53,0.271
GLR468,NO3,1,0.3933
GLR468,NO3,2,0.3769
GLR468,NO3,3,0.3849
GLR468,NO3,4,0.5226
GLR468,NO3,5,0.432
GLR468,NO3,6,0.3584
GLR468,NO3,7,0.4305
GLR468,NO3,8,0.2237
GLR468,NO3,9,0.2235
GLR468,NO3,10,0.1501
GLR468,NO3,11,0.1435
GLR468,NO3,12,0.1363
GLR468,NO3,13,0.1424
GLR468,NO3,14,0.1154
GLR468,NO3,15,0.1137
GLR468,NO3,16,0.1246
GLR468,NO3,17,0.1148
GLR468,NO3,18,0.1116
GLR468,NO3,19,0.1135
GLR468,NO3,20,0.1083
GLR468,NO3,21,0.0889
GLR468,NO3,22,0.0911
GLR468,NO3,23,0.0943
GLR468,NO3,24,0.0794
GLR468,NO3,25,0.0805
GLR468,NO3,26,0.0946
GLR468,NO3,27,0.1037
GLR468,NO3,28,0.1101
GLR468,NO3,29,0.1248
GLR468,NO3,30,0.1482
GLR468,NO3,31,0.1528
GLR468,NO3,32,0.1608
GLR468,NO3,33,0.2353
GLR468,NO3,34,0.1685
GLR468,NO3,35,0.178
GLR468,NO3,36,0.3414
GLR468,NO3,37,0.1198
GLR468,NO3,38,0.086
GLR468,NO3,39,0.1102
GLR468,NO3,40,0.1057
GLR468,NO3,41,0.1134
GLR468,NO3,42,0.1196
GLR468,NO3,43,0.1692
GLR468,NO3,44,0.2315
GLR468,NO3,45,0.2885
GLR468,NO3,46,0.3336
GLR468,NO3,47,0.2724
GLR468,NO3,48,0.359
GLR468,NO3,49,0.3903
GLR468,NO3,50,0.2785
GLR468,NO3,51,0.3954
GLR468,NO3,52,0.2685
GLR468,NO3,53,0.38
GLR468,SO2,1,0.4328
GLR468,SO2,2,0.35
GLR468,SO2,3,0.3168
GLR468,SO2,4,0.3644
GLR468,SO2,5,0.3906
GLR468,SO2,6,0.5035
GLR468,SO2,7,0.4187
GLR468,SO2,8,0.3826
GLR468,SO2,9,0.3675
GLR468,SO2,10,0.4085
GLR468,SO2,11,0.321
GLR468,SO2,12,0.2907
GLR468,SO2,13,0.2141
GLR468,SO2,14,0.2389
GLR468,SO2,15,0.2262
GLR468,SO2,16,0.2262
GLR468,SO2,17,0.2163
GLR468,SO2,18,0.199
GLR468,SO2,19,0.2205
GLR468,SO2,20,0.1979
GLR468,SO2,21,0.1807
GLR468,SO2,22,0.1658
GLR468,SO2,23,0.1713
GLR468,SO2,24,0.1495
GLR468,SO2,25,0.185
GLR468,SO2,26,0.1986
GLR468,SO2,27,0.2151
GLR468,SO2,28,0.2304
GLR468,SO2,29,0.2403
GLR468,SO2,30,0.28
GLR468,SO2,31,0.2796
GLR468,SO2,32,0.2628
GLR468,SO2,33,0.316
GLR468,SO2,34,0.2469
GLR468,SO2,35,0.2639
GLR468,SO2,36,0.2459
GLR468,SO2,37,0.2065
GLR468,SO2,38,0.1797
GLR468,SO2,39,0.2138
GLR468,SO2,40,0.1978
GLR468,SO2,41,0.2198
GLR468,SO2,42,0.1826
GLR468,SO2,43,0.2147
GLR468,SO2,44,0.2448
GLR468,SO2,45,0.245
GLR468,SO2,46,0.258
GLR468,SO2,47,0.3089
GLR468,SO2,48,0.3111
GLR468,SO2,49,0.3033
GLR468,SO2,50,0.3513
GLR468,SO2,51,0.411
GLR468,SO2,52,0.3603
GLR468,SO2,53,0.8833
GLR468,SO4,1,0.3471
GLR468,SO4,2,0.3149
GLR468,SO4,3,0.3544
GLR468,SO4,4,0.4017
GLR468,SO4,5,0.3947
GLR468,SO4,6,0.4888
GLR468,SO4,7,0.4877
GLR468,SO4,8,0.4443
GLR468,SO4,9,0.5295
GLR468,SO4,10,0.5049
GLR468,SO4,11,0.5077
GLR468,SO4,12,0.6537
GLR468,SO4,13,0.5753
GLR468,SO4,14,0.6332
GLR468,SO4,15,0.5889
GLR468,SO4,16,0.6608
GLR468,SO4,17,0.6339
GLR468,SO4,18,0.5661
GLR468,SO4,19,0.6266
GLR468,SO4,20,0.5734
GLR468,SO4,21,0.4685
GLR468,SO4,22,0.4656
GLR468,SO4,23,0.423
GLR468,SO4,24,0.399
GLR468,SO4,25,0.3966
GLR468,SO4,26,0.4103
GLR468,SO4,27,0.4497
GLR468,SO4,28,0.3722
GLR468,SO4,29,0.4298
GLR468,SO4,30,0.4392
GLR468,SO4,31,0.5135
GLR468,SO4,32,0.5055
GLR468,SO4,33,0.4894
GLR468,SO4,34,0.4472
GLR468,SO4,35,0.4277
GLR468,SO4,36,0.4918
GLR468,SO4,37,0.4527
GLR468,SO4,38,0.3843
GLR468,SO4,39,0.4077
GLR468,SO4,40,0.433
GLR468,SO4,41,0.4341
GLR468,SO4,42,0.3822
GLR468,SO4,43,0.4349
GLR468,SO4,44,0.4229
GLR468,SO4,45,0.4479
GLR468,SO4,46,0.457
GLR468,SO4,47,0.3852
GLR468,SO4,48,0.3981
GLR468,SO4,49,0.4038
GLR468,SO4,50,0.3172
GLR468,SO4,51,0.342
GLR468,SO4,52,0.3621
GLR468,SO4,53,0.5797
GLR468,Sodium,1,0.0514
GLR468,Sodium,2,0.0476
GLR468,Sodium,3,0.0501
GLR468,Sodium,4,0.0606
GLR468,Sodium,5,0.0594
GLR468,Sodium,6,0.0501
GLR468,Sodium,7,0.054
GLR468,Sodium,8,0.0445
GLR468,Sodium,9,0.048
GLR468,Sodium,10,0.0442
GLR468,Sodium,11,0.0382
GLR468,Sodium,12,0.0365
GLR468,Sodium,13,0.0293
GLR468,Sodium,14,0.0274
GLR468,Sodium,15,0.0263
GLR468,Sodium,16,0.0271
GLR468,Sodium,17,0.0254
GLR468,Sodium,18,0.0262
GLR468,Sodium,19,0.025
GLR468,Sodium,20,0.029
GLR468,Sodium,21,0.0202
GLR468,Sodium,22,0.0224
GLR468,Sodium,23,0.0221
GLR468,Sodium,24,0.0228
GLR468,Sodium,25,0.0191
GLR468,Sodium,26,0.0205
GLR468,Sodium,27,0.0213
GLR468,Sodium,28,0.0241
GLR468,Sodium,29,0.0267
GLR468,Sodium,30,0.0269
GLR468,Sodium,31,0.0241
GLR468,Sodium,32,0.0222
GLR468,Sodium,33,0.0259
GLR468,Sodium,34,0.0249
GLR468,Sodium,35,0.0258
GLR468,Sodium,36,0.025
GLR468,Sodium,37,0.0222
GLR468,Sodium,38,0.0259
GLR468,Sodium,39,0.0277
GLR468,Sodium,40,0.0239
GLR468,Sodium,41,0.0292
GLR468,Sodium,42,0.0293
GLR468,Sodium,43,0.0293
GLR468,Sodium,44,0.0286
GLR468,Sodium,45,0.0344
GLR468,Sodium,46,0.0379
GLR468,Sodium,47,0.0359
GLR468,Sodium,48,0.0328
GLR468,Sodium,49,0.0418
GLR468,Sodium,50,0.0478
GLR468,Sodium,51,0.0542
GLR468,Sodium,52,0.0362
GLR468,Sodium,53,0.0567
GLR468,TNO3,1,0.6207
GLR468,TNO3,2,0.5911
GLR468,TNO3,3,0.608
GLR468,TNO3,4,0.771
GLR468,TNO3,5,0.6684
GLR468,TNO3,6,0.6358
GLR468,TNO3,7,0.7151
GLR468,TNO3,8,0.4933
GLR468,TNO3,9,0.5323
GLR468,TNO3,10,0.4408
GLR468,TNO3,11,0.4018
GLR468,TNO3,12,0.4486
GLR468,TNO3,13,0.3725
GLR468,TNO3,14,0.3779
GLR468,TNO3,15,0.3566
GLR468,TNO3,16,0.3754
GLR468,TNO3,17,0.3624
GLR468,TNO3,18,0.3484
GLR468,TNO3,19,0.373
GLR468,TNO3,20,0.345
GLR468,TNO3,21,0.2964
GLR468,TNO3,22,0.327
GLR468,TNO3,23,0.2939
GLR468,TNO3,24,0.2805
GLR468,TNO3,25,0.3008
GLR468,TNO3,26,0.3431
GLR468,TNO3,27,0.3448
GLR468,TNO3,28,0.3803
GLR468,TNO3,29,0.4123
GLR468,TNO3,30,0.4513
GLR468,TNO3,31,0.4553
GLR468,TNO3,32,0.4478
GLR468,TNO3,33,0.5387
GLR468,TNO3,34,0.4465
GLR468,TNO3,35,0.4237
GLR468,TNO3,36,0.5881
GLR468,TNO3,37,0.3443
GLR468,TNO3,38,0.2795
GLR468,TNO3,39,0.3024
GLR468,TNO3,40,0.2893
GLR468,TNO3,41,0.2954
GLR468,TNO3,42,0.2725
GLR468,TNO3,43,0.333
GLR468,TNO3,44,0.41
GLR468,TNO3,45,0.4809
GLR468,TNO3,46,0.5078
GLR468,TNO3,47,0.4472
GLR468,TNO3,48,0.5534
GLR468,TNO3,49,0.6069
GLR468,TNO3,50,0.4615
GLR468,TNO3,51,0.5779
GLR468,TNO3,52,0.4606
GLR468,TNO3,53,0.6767
GRB411,CA,1,0.0889
GRB411,CA,2,0.1281
GRB411,CA,3,0.1225
GRB411,CA,4,0.1872
GRB411,CA,5,0.2248
GRB411,CA,6,0.2007
GRB411,CA,7,0.3462
GRB411,CA,8,0.2807
GRB411,CA,9,0.3136
GRB411,CA,10,0.2778
GRB411,CA,11,0.2689
GRB411,CA,12,0.2898
GRB411,CA,13,0.473
GRB411,CA,14,0.415
GRB411,CA,15,0.4481
GRB411,CA,16,0.3593
GRB411,CA,17,0.3602
GRB411,CA,18,0.4554
GRB411,CA,19,0.4156
GRB411,CA,20,0.3784
GRB411,CA,21,0.4393
GRB411,CA,22,0.399
GRB411,CA,23,0.4538
GRB411,CA,24,0.4682
GRB411,CA,25,0.4636
GRB411,CA,26,0.4342
GRB411,CA,27,0.393
GRB411,CA,28,0.3734
GRB411,CA,29,0.3792
GRB411,CA,30,0.3545
GRB411,CA,31,0.368
GRB411,CA,32,0.3737
GRB411,CA,33,0.368
GRB411,CA,34,0.3234
GRB411,CA,35,0.4078
GRB411,CA,36,0.5026
GRB411,CA,37,0.3902
GRB411,CA,38,0.3653
GRB411,CA,39,0.3669
GRB411,CA,40,0.2722
GRB411,CA,41,0.3153
GRB411,CA,42,0.2634
GRB411,CA,43,0.265
GRB411,CA,44,0.2142
GRB411,CA,45,0.1689
GRB411,CA,46,0.1555
GRB411,CA,47,0.182
GRB411,CA,48,0.1285
GRB411,CA,49,0.1058
GRB411,CA,50,0.1088
GRB411,CA,51,0.1211
GRB411,CA,52,0.0883
GRB411,CA,53,0.02
GRB411,HNO3,1,0.1123
GRB411,HNO3,2,0.1302
GRB411,HNO3,3,0.108
GRB411,HNO3,4,0.159
GRB411,HNO3,5,0.1354
GRB411,HNO3,6,0.1607
GRB411,HNO3,7,0.138
GRB411,HNO3,8,0.1431
GRB411,HNO3,9,0.1666
GRB411,HNO3,10,0.1546
GRB411,HNO3,11,0.1903
GRB411,HNO3,12,0.202
GRB411,HNO3,13,0.1772
GRB411,HNO3,14,0.1875
GRB411,HNO3,15,0.256
GRB411,HNO3,16,0.2088
GRB411,HNO3,17,0.2337
GRB411,HNO3,18,0.2173
GRB411,HNO3,19,0.3069
GRB411,HNO3,20,0.2768
GRB411,HNO3,21,0.3028
GRB411,HNO3,22,0.412
GRB411,HNO3,23,0.4086
GRB411,HNO3,24,0.4358
GRB411,HNO3,25,0.4903
GRB411,HNO3,26,0.6519
GRB411,HNO3,27,0.6388
GRB411,HNO3,28,0.6937
GRB411,HNO3,29,0.7684
GRB411,HNO3,30,0.7168
GRB411,HNO3,31,0.7143
GRB411,HNO3,32,0.683
GRB411,HNO3,33,0.6958
GRB411,HNO3,34,0.6655
GRB411,HNO3,35,0.5929
GRB411,HNO3,36,0.4997
GRB411,HNO3,37,0.4803
GRB411,HNO3,38,0.3881
GRB411,HNO3,39,0.4191
GRB411,HNO3,40,0.3131
GRB411,HNO3,41,0.2731
GRB411,HNO3,42,0.2674
GRB411,HNO3,43,0.2283
GRB411,HNO3,44,0.1937
GRB411,HNO3,45,0.2134
GRB411,HNO3,46,0.1564
GRB411,HNO3,47,0.1307
GRB411,HNO3,48,0.1342
GRB411,HNO3,49,0.1362
GRB411,HNO3,50,0.1221
GRB411,HNO3,51,0.1222
GRB411,HNO3,52,0.0928
GRB411,HNO3,53,0.1335
GRB411,K,1,0.0078
GRB411,K,2,0.0105
GRB411,K,3,0.0104
GRB411,K,4,0.0134
GRB411,K,5,0.0172
GRB411,K,6,0.0177
GRB411,K,7,0.0236
GRB411,K,8,0.0191
GRB411,K,9,0.0205
GRB411,K,10,0.0238
GRB411,K,11,0.0262
GRB411,K,12,0.0241
GRB411,K,13,0.0482
GRB411,K,14,0.0392
GRB411,K,15,0.0417
GRB411,K,16,0.0355
GRB411,K,17,0.0402
GRB411,K,18,0.0468
GRB411,K,19,0.0378
GRB411,K,20,0.0392
GRB411,K,21,0.0417
GRB411,K,22,0.0344
GRB411,K,23,0.0394
GRB411,K,24,0.0465
GRB411,K,25,0.0442
GRB411,K,26,0.0473
GRB411,K,27,0.0598
GRB411,K,28,0.0545
GRB411,K,29,0.0553
GRB411,K,30,0.0507
GRB411,K,31,0.0618
GRB411,K,32,0.0463
GRB411,K,33,0.0523
GRB411,K,34,0.0505
GRB411,K,35,0.041
GRB411,K,36,0.0482
GRB411,K,37,0.0443
GRB411,K,38,0.0343
GRB411,K,39,0.029
GRB411,K,40,0.0238
GRB411,K,41,0.0248
GRB411,K,42,0.0188
GRB411,K,43,0.0211
GRB411,K,44,0.0282
GRB411,K,45,0.0152
GRB411,K,46,0.0143
GRB411,K,47,0.0125
GRB411,K,48,0.0116
GRB411,K,49,0.01
GRB411,K,50,0.0101
GRB411,K,51,0.0115
GRB411,K,52,0.0089
GRB411,K,53,0.0095
GRB411,MG,1,0.0074
GRB411,MG,2,0.0127
GRB411,MG,3,0.0137
GRB411,MG,4,0.0186
GRB411,MG,5,0.0211
GRB411,MG,6,0.022
GRB411,MG,7,0.0322
GRB411,MG,8,0.029
GRB411,MG,9,0.03
GRB411,MG,10,0.0305
GRB411,MG,11,0.0358
GRB411,MG,12,0.0351
GRB411,MG,13,0.0662
GRB411,MG,14,0.0524
GRB411,MG,15,0.0568
GRB411,MG,16,0.0458
GRB411,MG,17,0.048
GRB411,MG,18,0.0626
GRB411,MG,19,0.0498
GRB411,MG,20,0.0466
GRB411,MG,21,0.0512
GRB411,MG,22,0.0426
GRB411,MG,23,0.048
GRB411,MG,24,0.0495
GRB411,MG,25,0.0455
GRB411,MG,26,0.0438
GRB411,MG,27,0.0418
GRB411,MG,28,0.0395
GRB411,MG,29,0.0382
GRB411,MG,30,0.0354
GRB411,MG,31,0.0385
GRB411,MG,32,0.0358
GRB411,MG,33,0.0373
GRB411,MG,34,0.0357
GRB411,MG,35,0.0369
GRB411,MG,36,0.0403
GRB411,MG,37,0.0377
GRB411,MG,38,0.0341
GRB411,MG,39,0.0303
GRB411,MG,40,0.024
GRB411,MG,41,0.0279
GRB411,MG,42,0.0237
GRB411,MG,43,0.0239
GRB411,MG,44,0.0222
GRB411,MG,45,0.0155
GRB411,MG,46,0.0159
GRB411,MG,47,0.0159
GRB411,MG,48,0.0139
GRB411,MG,49,0.0107
GRB411,MG,50,0.0111
GRB411,MG,51,0.012
GRB411,MG,52,0.0096
GRB411,MG,53,0.0035
GRB411,NH4,1,0.0556
GRB411,NH4,2,0.0665
GRB411,NH4,3,0.0612
GRB411,NH4,4,0.0808
GRB411,NH4,5,0.0806
GRB411,NH4,6,0.0763
GRB411,NH4,7,0.0878
GRB411,NH4,8,0.0931
GRB411,NH4,9,0.1126
GRB411,NH4,10,0.1066
GRB411,NH4,11,0.1288
GRB411,NH4,12,0.1395
GRB411,NH4,13,0.1298
GRB411,NH4,14,0.161
GRB411,NH4,15,0.1884
GRB411,NH4,16,0.1825
GRB411,NH4,17,0.2017
GRB411,NH4,18,0.1935
GRB411,NH4,19,0.214
GRB411,NH4,20,0.1989
GRB411,NH4,21,0.1864
GRB411,NH4,22,0.2242
GRB411,NH4,23,0.1997
GRB411,NH4,24,0.2143
GRB411,NH4,25,0.2242
GRB411,NH4,26,0.2244
GRB411,NH4,27,0.2361
GRB411,NH4,28,0.2452
GRB411,NH4,29,0.2643
GRB411,NH4,30,0.2522
GRB411,NH4,31,0.2662
GRB411,NH4,32,0.2463
GRB411,NH4,33,0.2606
GRB411,NH4,34,0.2588
GRB411,NH4,35,0.235
GRB411,NH4,36,0.242
GRB411,NH4,37,0.2202
GRB411,NH4,38,0.1902
GRB411,NH4,39,0.185
GRB411,NH4,40,0.1906
GRB411,NH4,41,0.1647
GRB411,NH4,42,0.1396
GRB411,NH4,43,0.1675
GRB411,NH4,44,0.128
GRB411,NH4,45,0.1328
GRB411,NH4,46,0.114
GRB411,NH4,47,0.0934
GRB411,NH4,48,0.0816
GRB411,NH4,49,0.0881
GRB411,NH4,50,0.0761
GRB411,NH4,51,0.0601
GRB411,NH4,52,0.059
GRB411,NH4,53,0.1075
GRB411,NO3,1,0.0635
GRB411,NO3,2,0.0894
GRB411,NO3,3,0.0961
GRB411,NO3,4,0.1464
GRB411,NO3,5,0.119
GRB411,NO3,6,0.122
GRB411,NO3,7,0.1488
GRB411,NO3,8,0.1418
GRB411,NO3,9,0.1737
GRB411,NO3,10,0.151
GRB411,NO3,11,0.2024
GRB411,NO3,12,0.1864
GRB411,NO3,13,0.1977
GRB411,NO3,14,0.2488
GRB411,NO3,15,0.3099
GRB411,NO3,16,0.264
GRB411,NO3,17,0.2802
GRB411,NO3,18,0.2979
GRB411,NO3,19,0.269
GRB411,NO3,20,0.2504
GRB411,NO3,21,0.2636
GRB411,NO3,22,0.2214
GRB411,NO3,23,0.2204
GRB411,NO3,24,0.2226
GRB411,NO3,25,0.2078
GRB411,NO3,26,0.1993
GRB411,NO3,27,0.2232
GRB411,NO3,28,0.2032
GRB411,NO3,29,0.2042
GRB411,NO3,30,0.2004
GRB411,NO3,31,0.2258
GRB411,NO3,32,0.2028
GRB411,NO3,33,0.2295
GRB411,NO3,34,0.2071
GRB411,NO3,35,0.2084
GRB411,NO3,36,0.2279
GRB411,NO3,37,0.207
GRB411,NO3,38,0.2002
GRB411,NO3,39,0.1623
GRB411,NO3,40,0.1518
GRB411,NO3,41,0.1619
GRB411,NO3,42,0.1397
GRB411,NO3,43,0.1378
GRB411,NO3,44,0.1535
GRB411,NO3,45,0.1233
GRB411,NO3,46,0.1148
GRB411,NO3,47,0.1001
GRB411,NO3,48,0.1051
GRB411,NO3,49,0.1356
GRB411,NO3,50,0.0879
GRB411,NO3,51,0.0865
GRB411,NO3,52,0.0723
GRB411,NO3,53,0.1248
GRB411,SO2,1,0.145
GRB411,SO2,2,0.141
GRB411,SO2,3,0.1303
GRB411,SO2,4,0.138
GRB411,SO2,5,0.1358
GRB411,SO2,6,0.1264
GRB411,SO2,7,0.1288
GRB411,SO2,8,0.1587
GRB411,SO2,9,0.1419
GRB411,SO2,10,0.1351
GRB411,SO2,11,0.1656
GRB411,SO2,12,0.159
GRB411,SO2,13,0.1365
GRB411,SO2,14,0.1495
GRB411,SO2,15,0.1647
GRB411,SO2,16,0.1526
GRB411,SO2,17,0.1497
GRB411,SO2,18,0.1581
GRB411,SO2,19,0.1653
GRB411,SO2,20,0.1623
GRB411,SO2,21,0.1725
GRB411,SO2,22,0.1799
GRB411,SO2,23,0.1871
GRB411,SO2,24,0.2043
GRB411,SO2,25,0.2102
GRB411,SO2,26,0.1983
GRB411,SO2,27,0.212
GRB411,SO2,28,0.2016
GRB411,SO2,29,0.185
GRB411,SO2,30,0.1855
GRB411,SO2,31,0.2366
GRB411,SO2,32,0.2085
GRB411,SO2,33,0.2389
GRB411,SO2,34,0.2109
GRB411,SO2,35,0.203
GRB411,SO2,36,0.1991
GRB411,SO2,37,0.2082
GRB411,SO2,38,0.1835
GRB411,SO2,39,0.1886
GRB411,SO2,40,0.1633
GRB411,SO2,41,0.175
GRB411,SO2,42,0.1626
GRB411,SO2,43,0.1691
GRB411,SO2,44,0.1677
GRB411,SO2,45,0.17
GRB411,SO2,46,0.1492
GRB411,SO2,47,0.1605
GRB411,SO2,48,0.1559
GRB411,SO2,49,0.1718
GRB411,SO2,50,0.1384
GRB411,SO2,51,0.1268
GRB411,SO2,52,0.1318
GRB411,SO2,53,0.1028
GRB411,SO4,1,0.1408
GRB411,SO4,2,0.1913
GRB411,SO4,3,0.1843
GRB411,SO4,4,0.2281
GRB411,SO4,5,0.2389
GRB411,SO4,6,0.2325
GRB411,SO4,7,0.3113
GRB411,SO4,8,0.3348
GRB411,SO4,9,0.4116
GRB411,SO4,10,0.3562
GRB411,SO4,11,0.4651
GRB411,SO4,12,0.4651
GRB411,SO4,13,0.5527
GRB411,SO4,14,0.6293
GRB411,SO4,15,0.6576
GRB411,SO4,16,0.6213
GRB411,SO4,17,0.6726
GRB411,SO4,18,0.6912
GRB411,SO4,19,0.6788
GRB411,SO4,20,0.5924
GRB411,SO4,21,0.5742
GRB411,SO4,22,0.6194
GRB411,SO4,23,0.5902
GRB411,SO4,24,0.5974
GRB411,SO4,25,0.6297
GRB411,SO4,26,0.6026
GRB411,SO4,27,0.639
GRB411,SO4,28,0.632
GRB411,SO4,29,0.6964
GRB411,SO4,30,0.6547
GRB411,SO4,31,0.6492
GRB411,SO4,32,0.617
GRB411,SO4,33,0.6597
GRB411,SO4,34,0.6342
GRB411,SO4,35,0.5924
GRB411,SO4,36,0.6027
GRB411,SO4,37,0.5383
GRB411,SO4,38,0.4646
GRB411,SO4,39,0.4738
GRB411,SO4,40,0.4664
GRB411,SO4,41,0.4492
GRB411,SO4,42,0.3915
GRB411,SO4,43,0.4578
GRB411,SO4,44,0.355
GRB411,SO4,45,0.3537
GRB411,SO4,46,0.323
GRB411,SO4,47,0.2653
GRB411,SO4,48,0.254
GRB411,SO4,49,0.213
GRB411,SO4,50,0.1887
GRB411,SO4,51,0.2
GRB411,SO4,52,0.1609
GRB411,SO4,53,0.1872
GRB411,Sodium,1,0.0248
GRB411,Sodium,2,0.0682
GRB411,Sodium,3,0.0554
GRB411,Sodium,4,0.0698
GRB411,Sodium,5,0.1683
GRB411,Sodium,6,0.0877
GRB411,Sodium,7,0.1188
GRB411,Sodium,8,0.1261
GRB411,Sodium,9,0.1344
GRB411,Sodium,10,0.1257
GRB411,Sodium,11,0.087
GRB411,Sodium,12,0.0833
GRB411,Sodium,13,0.2083
GRB411,Sodium,14,0.177
GRB411,Sodium,15,0.1182
GRB411,Sodium,16,0.1103
GRB411,Sodium,17,0.1099
GRB411,Sodium,18,0.1455
GRB411,Sodium,19,0.0965
GRB411,Sodium,20,0.1016
GRB411,Sodium,21,0.1247
GRB411,Sodium,22,0.0863
GRB411,Sodium,23,0.0976
GRB411,Sodium,24,0.1173
GRB411,Sodium,25,0.1012
GRB411,Sodium,26,0.0922
GRB411,Sodium,27,0.0874
GRB411,Sodium,28,0.07
GRB411,Sodium,29,0.0697
GRB411,Sodium,30,0.069
GRB411,Sodium,31,0.0837
GRB411,Sodium,32,0.0675
GRB411,Sodium,33,0.073
GRB411,Sodium,34,0.0617
GRB411,Sodium,35,0.0589
GRB411,Sodium,36,0.0787
GRB411,Sodium,37,0.0738
GRB411,Sodium,38,0.0553
GRB411,Sodium,39,0.0368
GRB411,Sodium,40,0.035
GRB411,Sodium,41,0.0472
GRB411,Sodium,42,0.0397
GRB411,Sodium,43,0.0454
GRB411,Sodium,44,0.0408
GRB411,Sodium,45,0.0297
GRB411,Sodium,46,0.0589
GRB411,Sodium,47,0.0379
GRB411,Sodium,48,0.0524
GRB411,Sodium,49,0.0403
GRB411,Sodium,50,0.0275
GRB411,Sodium,51,0.0671
GRB411,Sodium,52,0.036
GRB411,Sodium,53,0.014
GRB411,TNO3,1,0.1741
GRB411,TNO3,2,0.2176
GRB411,TNO3,3,0.2024
GRB411,TNO3,4,0.3029
GRB411,TNO3,5,0.2521
GRB411,TNO3,6,0.28
GRB411,TNO3,7,0.2846
GRB411,TNO3,8,0.2825
GRB411,TNO3,9,0.3375
GRB411,TNO3,10,0.3033
GRB411,TNO3,11,0.3897
