SITE_ID,variable,week,seasonal_mean
MI29,Sodium,9,0.2494
MI29,Sodium,10,0.0843
MI29,Sodium,11,0.1056
MI29,Sodium,12,0.0877
MI29,Sodium,13,0.0661
MI29,Sodium,14,0.2774
MI29,Sodium,15,0.0575
MI29,Sodium,16,0.0446
MI29,Sodium,17,0.0366
MI29,Sodium,18,0.0398
MI29,Sodium,19,0.0704
MI29,Sodium,20,0.021
MI29,Sodium,21,0.0757
MI29,Sodium,22,0.0643
MI29,Sodium,23,0.0306
MI29,Sodium,24,0.0154
MI29,Sodium,25,0.035
MI29,Sodium,26,0.0142
MI29,Sodium,27,0.0252
MI29,Sodium,28,0.0408
MI29,Sodium,29,0.0243
MI29,Sodium,30,0.0158
MI29,Sodium,31,0.0283
MI29,Sodium,32,0.0255
MI29,Sodium,33,0.025
MI29,Sodium,34,0.0216
MI29,Sodium,35,0.0213
MI29,Sodium,36,0.019
MI29,Sodium,37,0.0192
MI29,Sodium,38,0.026
MI29,Sodium,39,0.0135
MI29,Sodium,40,0.046
MI29,Sodium,41,0.0154
MI29,Sodium,42,0.0189
MI29,Sodium,43,0.0177
MI29,Sodium,44,0.0208
MI29,Sodium,45,0.0472
MI29,Sodium,46,0.0808
MI29,Sodium,47,0.0717
MI29,Sodium,48,0.0576
MI29,Sodium,49,0.0688
MI29,Sodium,50,0.0704
MI29,Sodium,51,0.0392
MI29,Sodium,52,0.0494
MI29,Sodium,53,0.044
MI48,CA,1,0.0767
MI48,CA,2,0.0913
MI48,CA,3,0.1038
MI48,CA,4,0.0847
MI48,CA,5,0.1518
MI48,CA,6,0.0621
MI48,CA,7,0.1455
MI48,CA,8,0.1334
MI48,CA,9,0.1924
MI48,CA,10,0.2208
MI48,CA,11,0.3732
MI48,CA,12,0.2642
MI48,CA,13,0.2729
MI48,CA,14,0.3338
MI48,CA,15,0.5639
MI48,CA,16,0.3269
MI48,CA,17,0.3209
MI48,CA,18,0.2372
MI48,CA,19,0.3297
MI48,CA,20,0.275
MI48,CA,21,0.2397
MI48,CA,22,0.2101
MI48,CA,23,0.2492
MI48,CA,24,0.1396
MI48,CA,25,0.2482
MI48,CA,26,0.2922
MI48,CA,27,0.2298
MI48,CA,28,0.1964
MI48,CA,29,0.1582
MI48,CA,30,0.3828
MI48,CA,31,0.2562
MI48,CA,32,0.1768
MI48,CA,33,0.1913
MI48,CA,34,0.274
MI48,CA,35,0.3298
MI48,CA,36,0.334
MI48,CA,37,0.2255
MI48,CA,38,0.1588
MI48,CA,39,0.259
MI48,CA,40,0.2067
MI48,CA,41,0.1267
MI48,CA,42,0.1876
MI48,CA,43,0.1743
MI48,CA,44,0.2243
MI48,CA,45,0.1875
MI48,CA,46,0.1564
MI48,CA,47,0.1508
MI48,CA,48,0.1195
MI48,CA,49,0.087
MI48,CA,50,0.0983
MI48,CA,51,0.092
MI48,CA,52,0.0874
MI48,CA,53,0.048
MI48,CL,1,0.0802
MI48,CL,2,0.0681
MI48,CL,3,0.0825
MI48,CL,4,0.0723
MI48,CL,5,0.0847
MI48,CL,6,0.0997
MI48,CL,7,0.0729
MI48,CL,8,0.062
MI48,CL,9,0.0924
MI48,CL,10,0.1195
MI48,CL,11,0.0886
MI48,CL,12,0.1006
MI48,CL,13,0.0864
MI48,CL,14,0.0778
MI48,CL,15,0.0976
MI48,CL,16,0.0618
MI48,CL,17,0.0653
MI48,CL,18,0.0459
MI48,CL,19,0.0665
MI48,CL,20,0.0718
MI48,CL,21,0.0666
MI48,CL,22,0.041
MI48,CL,23,0.0599
MI48,CL,24,0.0477
MI48,CL,25,0.0589
MI48,CL,26,0.0679
MI48,CL,27,0.0508
MI48,CL,28,0.0447
MI48,CL,29,0.0451
MI48,CL,30,0.0586
MI48,CL,31,0.0484
MI48,CL,32,0.0401
MI48,CL,33,0.0513
MI48,CL,34,0.0417
MI48,CL,35,0.0571
MI48,CL,36,0.0457
MI48,CL,37,0.0408
MI48,CL,38,0.0314
MI48,CL,39,0.0367
MI48,CL,40,0.033
MI48,CL,41,0.0337
MI48,CL,42,0.0295
MI48,CL,43,0.0403
MI48,CL,44,0.0484
MI48,CL,45,0.0447
MI48,CL,46,0.0558
MI48,CL,47,0.0589
MI48,CL,48,0.0518
MI48,CL,49,0.0616
MI48,CL,50,0.0545
MI48,CL,51,0.0663
MI48,CL,52,0.0565
MI48,CL,53,0.0465
MI48,K,1,0.0098
MI48,K,2,0.0122
MI48,K,3,0.0096
MI48,K,4,0.01
MI48,K,5,0.0116
MI48,K,6,0.0096
MI48,K,7,0.0123
MI48,K,8,0.0103
MI48,K,9,0.0183
MI48,K,10,0.0162
MI48,K,11,0.0269
MI48,K,12,0.0253
MI48,K,13,0.0178
MI48,K,14,0.0252
MI48,K,15,0.0302
MI48,K,16,0.0246
MI48,K,17,0.0374
MI48,K,18,0.019
MI48,K,19,0.0325
MI48,K,20,0.0312
MI48,K,21,0.0335
MI48,K,22,0.0229
MI48,K,23,0.0259
MI48,K,24,0.0444
MI48,K,25,0.0375
MI48,K,26,0.0344
MI48,K,27,0.0266
MI48,K,28,0.0222
MI48,K,29,0.0172
MI48,K,30,0.0253
MI48,K,31,0.0209
MI48,K,32,0.0342
MI48,K,33,0.0235
MI48,K,34,0.0171
MI48,K,35,0.0343
MI48,K,36,0.0182
MI48,K,37,0.0191
MI48,K,38,0.0136
MI48,K,39,0.0205
MI48,K,40,0.0144
MI48,K,41,0.061
MI48,K,42,0.0317
MI48,K,43,0.0153
MI48,K,44,0.015
MI48,K,45,0.0123
MI48,K,46,0.0128
MI48,K,47,0.0154
MI48,K,48,0.0125
MI48,K,49,0.016
MI48,K,50,0.0107
MI48,K,51,0.0107
MI48,K,52,0.0119
MI48,K,53,0.007
MI48,MG,1,0.0196
MI48,MG,2,0.0114
MI48,MG,3,0.0132
MI48,MG,4,0.0119
MI48,MG,5,0.0159
MI48,MG,6,0.0094
MI48,MG,7,0.0169
MI48,MG,8,0.0145
MI48,MG,9,0.0233
MI48,MG,10,0.0291
MI48,MG,11,0.0363
MI48,MG,12,0.0388
MI48,MG,13,0.0306
MI48,MG,14,0.0412
MI48,MG,15,0.0484
MI48,MG,16,0.044
MI48,MG,17,0.0544
MI48,MG,18,0.0383
MI48,MG,19,0.047
MI48,MG,20,0.0509
MI48,MG,21,0.0446
MI48,MG,22,0.0259
MI48,MG,23,0.0371
MI48,MG,24,0.0281
MI48,MG,25,0.0467
MI48,MG,26,0.0581
MI48,MG,27,0.043
MI48,MG,28,0.0347
MI48,MG,29,0.0333
MI48,MG,30,0.0543
MI48,MG,31,0.0428
MI48,MG,32,0.0338
MI48,MG,33,0.0338
MI48,MG,34,0.0367
MI48,MG,35,0.0471
MI48,MG,36,0.0468
MI48,MG,37,0.0296
MI48,MG,38,0.0274
MI48,MG,39,0.0336
MI48,MG,40,0.0285
MI48,MG,41,0.0233
MI48,MG,42,0.0245
MI48,MG,43,0.0229
MI48,MG,44,0.0239
MI48,MG,45,0.024
MI48,MG,46,0.0197
MI48,MG,47,0.0163
MI48,MG,48,0.0145
MI48,MG,49,0.0137
MI48,MG,50,0.0118
MI48,MG,51,0.0103
MI48,MG,52,0.0094
MI48,MG,53,0.0053
MI48,NH4,1,0.1871
MI48,NH4,2,0.2873
MI48,NH4,3,0.2875
MI48,NH4,4,0.2772
MI48,NH4,5,0.3378
MI48,NH4,6,0.1907
MI48,NH4,7,0.3635
MI48,NH4,8,0.2941
MI48,NH4,9,0.3517
MI48,NH4,10,0.3793
MI48,NH4,11,0.8275
MI48,NH4,12,0.6564
MI48,NH4,13,0.5765
MI48,NH4,14,0.7861
MI48,NH4,15,0.63
MI48,NH4,16,0.7688
MI48,NH4,17,0.6003
MI48,NH4,18,0.5153
MI48,NH4,19,0.6894
MI48,NH4,20,0.6268
MI48,NH4,21,0.4954
MI48,NH4,22,0.4407
MI48,NH4,23,0.4931
MI48,NH4,24,0.4288
MI48,NH4,25,0.4685
MI48,NH4,26,0.5295
MI48,NH4,27,0.4529
MI48,NH4,28,0.4644
MI48,NH4,29,0.4229
MI48,NH4,30,0.4878
MI48,NH4,31,0.4849
MI48,NH4,32,0.3541
MI48,NH4,33,0.4166
MI48,NH4,34,0.3615
MI48,NH4,35,0.4384
MI48,NH4,36,0.4593
MI48,NH4,37,0.3935
MI48,NH4,38,0.303
MI48,NH4,39,0.4293
MI48,NH4,40,0.2879
MI48,NH4,41,0.2408
MI48,NH4,42,0.2831
MI48,NH4,43,0.373
MI48,NH4,44,0.4699
MI48,NH4,45,0.4611
MI48,NH4,46,0.4834
MI48,NH4,47,0.3786
MI48,NH4,48,0.3075
MI48,NH4,49,0.303
MI48,NH4,50,0.2668
MI48,NH4,51,0.2754
MI48,NH4,52,0.2443
MI48,NH4,53,0.241
MI48,NO3,1,1.1509
MI48,NO3,2,1.1197
MI48,NO3,3,1.3514
MI48,NO3,4,1.039
MI48,NO3,5,1.5689
MI48,NO3,6,0.9731
MI48,NO3,7,1.3988
MI48,NO3,8,1.164
MI48,NO3,9,1.4453
MI48,NO3,10,1.3386
MI48,NO3,11,2.0493
MI48,NO3,12,1.7471
MI48,NO3,13,1.8987
MI48,NO3,14,1.8564
MI48,NO3,15,1.3673
MI48,NO3,16,1.2908
MI48,NO3,17,1.1382
MI48,NO3,18,1.0583
MI48,NO3,19,1.3693
MI48,NO3,20,1.1239
MI48,NO3,21,1.1442
MI48,NO3,22,1.0152
MI48,NO3,23,1.1809
MI48,NO3,24,0.8086
MI48,NO3,25,1.1137
MI48,NO3,26,1.3862
MI48,NO3,27,1.0474
MI48,NO3,28,1.0184
MI48,NO3,29,0.95
MI48,NO3,30,1.4178
MI48,NO3,31,1.1899
MI48,NO3,32,0.9717
MI48,NO3,33,0.9573
MI48,NO3,34,0.9277
MI48,NO3,35,1.2078
MI48,NO3,36,0.9979
MI48,NO3,37,0.9434
MI48,NO3,38,0.6962
MI48,NO3,39,0.8469
MI48,NO3,40,0.6715
MI48,NO3,41,0.7634
MI48,NO3,42,0.6673
MI48,NO3,43,0.9177
MI48,NO3,44,1.1275
MI48,NO3,45,1.2743
MI48,NO3,46,1.4542
MI48,NO3,47,1.1814
MI48,NO3,48,1.0494
MI48,NO3,49,1.2264
MI48,NO3,50,1.2535
MI48,NO3,51,1.6407
MI48,NO3,52,1.2346
MI48,NO3,53,0.928
MI48,SO4,1,0.4546
MI48,SO4,2,0.5011
MI48,SO4,3,0.5459
MI48,SO4,4,0.4944
MI48,SO4,5,0.6571
MI48,SO4,6,0.4398
MI48,SO4,7,0.5507
MI48,SO4,8,0.556
MI48,SO4,9,0.6989
MI48,SO4,10,0.7061
MI48,SO4,11,1.1971
MI48,SO4,12,1.1644
MI48,SO4,13,1.2966
MI48,SO4,14,1.2762
MI48,SO4,15,1.1454
MI48,SO4,16,1.2218
MI48,SO4,17,0.9318
MI48,SO4,18,0.9069
MI48,SO4,19,1.0876
MI48,SO4,20,0.8938
MI48,SO4,21,0.8376
MI48,SO4,22,0.7354
MI48,SO4,23,0.7753
MI48,SO4,24,0.5989
MI48,SO4,25,0.7536
MI48,SO4,26,1.012
MI48,SO4,27,0.6894
MI48,SO4,28,0.7354
MI48,SO4,29,0.5988
MI48,SO4,30,1.0826
MI48,SO4,31,0.8749
MI48,SO4,32,0.7795
MI48,SO4,33,0.8077
MI48,SO4,34,0.8615
MI48,SO4,35,1.0912
MI48,SO4,36,0.8639
MI48,SO4,37,0.8416
MI48,SO4,38,0.7519
MI48,SO4,39,0.7859
MI48,SO4,40,0.5747
MI48,SO4,41,0.7316
MI48,SO4,42,0.5733
MI48,SO4,43,0.7506
MI48,SO4,44,0.8385
MI48,SO4,45,0.9529
MI48,SO4,46,0.8437
MI48,SO4,47,0.708
MI48,SO4,48,0.6224
MI48,SO4,49,0.6095
MI48,SO4,50,0.6262
MI48,SO4,51,0.6743
MI48,SO4,52,0.6538
MI48,SO4,53,0.5452
MI48,Sodium,1,0.0332
MI48,Sodium,2,0.0391
MI48,Sodium,3,0.0397
MI48,Sodium,4,0.0402
MI48,Sodium,5,0.0491
MI48,Sodium,6,0.0596
MI48,Sodium,7,0.057
MI48,Sodium,8,0.0391
MI48,Sodium,9,0.0525
MI48,Sodium,10,0.0728
MI48,Sodium,11,0.0518
MI48,Sodium,12,0.0758
MI48,Sodium,13,0.0479
MI48,Sodium,14,0.0437
MI48,Sodium,15,0.0603
MI48,Sodium,16,0.0373
MI48,Sodium,17,0.0349
MI48,Sodium,18,0.0216
MI48,Sodium,19,0.043
MI48,Sodium,20,0.0416
MI48,Sodium,21,0.0341
MI48,Sodium,22,0.0164
MI48,Sodium,23,0.0272
MI48,Sodium,24,0.0297
MI48,Sodium,25,0.0271
MI48,Sodium,26,0.0273
MI48,Sodium,27,0.0196
MI48,Sodium,28,0.0181
MI48,Sodium,29,0.0208
MI48,Sodium,30,0.0151
MI48,Sodium,31,0.0205
MI48,Sodium,32,0.0155
MI48,Sodium,33,0.0091
MI48,Sodium,34,0.0172
MI48,Sodium,35,0.0311
MI48,Sodium,36,0.0163
MI48,Sodium,37,0.0138
MI48,Sodium,38,0.015
MI48,Sodium,39,0.0161
MI48,Sodium,40,0.0174
MI48,Sodium,41,0.0155
MI48,Sodium,42,0.0173
MI48,Sodium,43,0.0211
MI48,Sodium,44,0.0255
MI48,Sodium,45,0.0239
MI48,Sodium,46,0.0345
MI48,Sodium,47,0.045
MI48,Sodium,48,0.0276
MI48,Sodium,49,0.0346
MI48,Sodium,50,0.0242
MI48,Sodium,51,0.031
MI48,Sodium,52,0.0279
MI48,Sodium,53,0.0203
MI51,CA,1,0.2125
MI51,CA,2,0.2073
MI51,CA,3,0.3069
MI51,CA,4,0.1402
MI51,CA,5,0.2211
MI51,CA,6,0.1794
MI51,CA,7,0.3057
MI51,CA,8,0.2465
MI51,CA,9,0.3064
MI51,CA,10,0.2048
MI51,CA,11,0.3288
MI51,CA,12,0.3268
MI51,CA,13,0.3345
MI51,CA,14,0.3838
MI51,CA,15,0.2696
MI51,CA,16,0.4584
MI51,CA,17,0.6735
MI51,CA,18,0.3783
MI51,CA,19,0.2832
MI51,CA,20,0.2698
MI51,CA,21,0.2932
MI51,CA,22,0.3453
MI51,CA,23,0.2357
MI51,CA,24,0.3415
MI51,CA,25,0.2333
MI51,CA,26,0.4422
MI51,CA,27,0.2826
MI51,CA,28,0.3065
MI51,CA,29,0.2967
MI51,CA,30,0.259
MI51,CA,31,0.2529
MI51,CA,32,0.2323
MI51,CA,33,0.3056
MI51,CA,34,0.2862
MI51,CA,35,0.3494
MI51,CA,36,0.4344
MI51,CA,37,0.192
MI51,CA,38,0.2895
MI51,CA,39,0.165
MI51,CA,40,0.2229
MI51,CA,41,0.2148
MI51,CA,42,0.3589
MI51,CA,43,0.2175
MI51,CA,44,0.2473
MI51,CA,45,0.3211
MI51,CA,46,0.3092
MI51,CA,47,0.1488
MI51,CA,48,0.1822
MI51,CA,49,0.2107
MI51,CA,50,0.1439
MI51,CA,51,0.1692
MI51,CA,52,0.1313
MI51,CA,53,0.0855
MI51,CL,1,0.1492
MI51,CL,2,0.1549
MI51,CL,3,0.1874
MI51,CL,4,0.1034
MI51,CL,5,0.1595
MI51,CL,6,0.1651
MI51,CL,7,0.1705
MI51,CL,8,0.1008
MI51,CL,9,0.1858
MI51,CL,10,0.1382
MI51,CL,11,0.1137
MI51,CL,12,0.104
MI51,CL,13,0.0937
MI51,CL,14,0.096
MI51,CL,15,0.0881
MI51,CL,16,0.1229
MI51,CL,17,0.1198
MI51,CL,18,0.0957
MI51,CL,19,0.0882
MI51,CL,20,0.1149
MI51,CL,21,0.0984
MI51,CL,22,0.0831
MI51,CL,23,0.0647
MI51,CL,24,0.0794
MI51,CL,25,0.0631
MI51,CL,26,0.0793
MI51,CL,27,0.058
MI51,CL,28,0.0602
MI51,CL,29,0.0919
MI51,CL,30,0.0611
MI51,CL,31,0.0575
MI51,CL,32,0.0545
MI51,CL,33,0.0573
MI51,CL,34,0.0593
MI51,CL,35,0.061
MI51,CL,36,0.0629
MI51,CL,37,0.0467
MI51,CL,38,0.0603
MI51,CL,39,0.034
MI51,CL,40,0.0627
MI51,CL,41,0.0555
MI51,CL,42,0.05
MI51,CL,43,0.065
MI51,CL,44,0.0911
MI51,CL,45,0.0935
MI51,CL,46,0.0787
MI51,CL,47,0.0696
MI51,CL,48,0.0759
MI51,CL,49,0.1168
MI51,CL,50,0.075
MI51,CL,51,0.083
MI51,CL,52,0.0875
MI51,CL,53,0.0773
MI51,K,1,0.0174
MI51,K,2,0.019
MI51,K,3,0.0182
MI51,K,4,0.0137
MI51,K,5,0.0152
MI51,K,6,0.0152
MI51,K,7,0.0215
MI51,K,8,0.0196
MI51,K,9,0.0231
MI51,K,10,0.0171
MI51,K,11,0.0206
MI51,K,12,0.0207
MI51,K,13,0.0223
MI51,K,14,0.0303
MI51,K,15,0.026
MI51,K,16,0.0384
MI51,K,17,0.0399
MI51,K,18,0.0412
MI51,K,19,0.0264
MI51,K,20,0.0328
MI51,K,21,0.0342
MI51,K,22,0.0526
MI51,K,23,0.0272
MI51,K,24,0.0288
MI51,K,25,0.0235
MI51,K,26,0.026
MI51,K,27,0.0312
MI51,K,28,0.022
MI51,K,29,0.0315
MI51,K,30,0.021
MI51,K,31,0.0191
MI51,K,32,0.0181
MI51,K,33,0.018
MI51,K,34,0.019
MI51,K,35,0.024
MI51,K,36,0.0207
MI51,K,37,0.0202
MI51,K,38,0.0251
MI51,K,39,0.0159
MI51,K,40,0.0214
MI51,K,41,0.0183
MI51,K,42,0.0214
MI51,K,43,0.0187
MI51,K,44,0.0188
MI51,K,45,0.0257
MI51,K,46,0.0203
MI51,K,47,0.0173
MI51,K,48,0.0159
MI51,K,49,0.0183
MI51,K,50,0.0113
MI51,K,51,0.0119
MI51,K,52,0.0127
MI51,K,53,0.008
MI51,MG,1,0.0371
MI51,MG,2,0.0294
MI51,MG,3,0.0455
MI51,MG,4,0.0156
MI51,MG,5,0.03
MI51,MG,6,0.0301
MI51,MG,7,0.0514
MI51,MG,8,0.0265
MI51,MG,9,0.0401
MI51,MG,10,0.0304
MI51,MG,11,0.0409
MI51,MG,12,0.0445
MI51,MG,13,0.0431
MI51,MG,14,0.0471
MI51,MG,15,0.0421
MI51,MG,16,0.0636
MI51,MG,17,0.086
MI51,MG,18,0.0595
MI51,MG,19,0.047
MI51,MG,20,0.0523
MI51,MG,21,0.0474
MI51,MG,22,0.0714
MI51,MG,23,0.0478
MI51,MG,24,0.0614
MI51,MG,25,0.0521
MI51,MG,26,0.067
MI51,MG,27,0.0431
MI51,MG,28,0.0582
MI51,MG,29,0.0489
MI51,MG,30,0.0461
MI51,MG,31,0.04
MI51,MG,32,0.0359
MI51,MG,33,0.0477
MI51,MG,34,0.0453
MI51,MG,35,0.0459
MI51,MG,36,0.0545
MI51,MG,37,0.0308
MI51,MG,38,0.0466
MI51,MG,39,0.0244
MI51,MG,40,0.0388
MI51,MG,41,0.0345
MI51,MG,42,0.0334
MI51,MG,43,0.0342
MI51,MG,44,0.0354
MI51,MG,45,0.0415
MI51,MG,46,0.0365
MI51,MG,47,0.0186
MI51,MG,48,0.0208
MI51,MG,49,0.0291
MI51,MG,50,0.0155
MI51,MG,51,0.0198
MI51,MG,52,0.0163
MI51,MG,53,0.0125
MI51,NH4,1,0.3008
MI51,NH4,2,0.413
MI51,NH4,3,0.4071
MI51,NH4,4,0.3888
MI51,NH4,5,0.3065
MI51,NH4,6,0.2701
MI51,NH4,7,0.5269
MI51,NH4,8,0.3542
MI51,NH4,9,0.448
MI51,NH4,10,0.4911
MI51,NH4,11,0.7309
MI51,NH4,12,0.8566
MI51,NH4,13,0.861
MI51,NH4,14,0.9406
MI51,NH4,15,0.8115
MI51,NH4,16,1.0426
MI51,NH4,17,1.3332
MI51,NH4,18,1.0243
MI51,NH4,19,0.9114
MI51,NH4,20,0.8403
MI51,NH4,21,0.9168
MI51,NH4,22,0.9605
MI51,NH4,23,0.9487
MI51,NH4,24,0.9399
MI51,NH4,25,0.7947
MI51,NH4,26,0.7951
MI51,NH4,27,0.7122
MI51,NH4,28,0.6443
MI51,NH4,29,0.5717
MI51,NH4,30,0.5381
MI51,NH4,31,0.6462
MI51,NH4,32,0.4294
MI51,NH4,33,0.5816
MI51,NH4,34,0.5708
MI51,NH4,35,0.6928
MI51,NH4,36,0.638
MI51,NH4,37,0.4915
MI51,NH4,38,0.7334
MI51,NH4,39,0.4464
MI51,NH4,40,0.4728
MI51,NH4,41,0.5133
MI51,NH4,42,0.488
MI51,NH4,43,0.491
MI51,NH4,44,0.5609
MI51,NH4,45,0.7515
MI51,NH4,46,0.6615
MI51,NH4,47,0.4068
MI51,NH4,48,0.4258
MI51,NH4,49,0.4937
MI51,NH4,50,0.2966
MI51,NH4,51,0.3929
MI51,NH4,52,0.3094
MI51,NH4,53,0.2603
MI51,NO3,1,1.3604
MI51,NO3,2,1.8708
MI51,NO3,3,1.652
MI51,NO3,4,1.5286
MI51,NO3,5,1.9766
MI51,NO3,6,1.8913
MI51,NO3,7,2.1248
MI51,NO3,8,1.8166
MI51,NO3,9,2.0521
MI51,NO3,10,1.5344
MI51,NO3,11,1.9756
MI51,NO3,12,1.8068
MI51,NO3,13,1.7632
MI51,NO3,14,1.8199
MI51,NO3,15,1.3073
MI51,NO3,16,1.4723
MI51,NO3,17,1.7286
MI51,NO3,18,1.5146
MI51,NO3,19,1.2832
MI51,NO3,20,1.4772
MI51,NO3,21,1.5913
MI51,NO3,22,1.4781
MI51,NO3,23,1.4587
MI51,NO3,24,1.5893
MI51,NO3,25,1.3415
MI51,NO3,26,1.7804
MI51,NO3,27,1.313
MI51,NO3,28,1.4333
MI51,NO3,29,1.1984
MI51,NO3,30,1.3667
MI51,NO3,31,1.4782
MI51,NO3,32,0.9866
MI51,NO3,33,1.4078
MI51,NO3,34,1.5715
MI51,NO3,35,1.442
MI51,NO3,36,1.2772
MI51,NO3,37,0.898
MI51,NO3,38,1.1877
MI51,NO3,39,0.7653
MI51,NO3,40,0.8921
MI51,NO3,41,1.0574
MI51,NO3,42,1.1894
MI51,NO3,43,1.3647
MI51,NO3,44,1.4877
MI51,NO3,45,1.5867
MI51,NO3,46,1.5893
MI51,NO3,47,1.1891
MI51,NO3,48,1.3425
MI51,NO3,49,1.8088
MI51,NO3,50,1.2353
MI51,NO3,51,1.5575
MI51,NO3,52,1.2147
MI51,NO3,53,1.0923
MI51,SO4,1,0.7422
MI51,SO4,2,1.07
MI51,SO4,3,0.8219
MI51,SO4,4,1.0213
MI51,SO4,5,0.8928
MI51,SO4,6,0.8702
MI51,SO4,7,1.1784
MI51,SO4,8,1.1298
MI51,SO4,9,1.5101
MI51,SO4,10,1.2085
MI51,SO4,11,1.5036
MI51,SO4,12,1.4422
MI51,SO4,13,1.3471
MI51,SO4,14,1.6175
MI51,SO4,15,1.2521
MI51,SO4,16,1.5079
MI51,SO4,17,1.7515
MI51,SO4,18,1.3876
MI51,SO4,19,1.2813
MI51,SO4,20,1.4442
MI51,SO4,21,1.5512
MI51,SO4,22,1.3334
MI51,SO4,23,1.3927
MI51,SO4,24,1.2378
MI51,SO4,25,1.022
MI51,SO4,26,1.2921
MI51,SO4,27,1.052
MI51,SO4,28,1.1655
MI51,SO4,29,0.9114
MI51,SO4,30,1.1302
MI51,SO4,31,1.3978
MI51,SO4,32,0.8723
MI51,SO4,33,1.366
MI51,SO4,34,1.618
MI51,SO4,35,1.4212
MI51,SO4,36,1.5054
MI51,SO4,37,0.9606
MI51,SO4,38,1.3883
MI51,SO4,39,0.8442
MI51,SO4,40,0.8808
MI51,SO4,41,1.0437
MI51,SO4,42,0.9414
MI51,SO4,43,1.1601
MI51,SO4,44,1.2531
MI51,SO4,45,1.4296
MI51,SO4,46,1.3688
MI51,SO4,47,0.8869
MI51,SO4,48,0.9378
MI51,SO4,49,1.029
MI51,SO4,50,0.8488
MI51,SO4,51,0.9776
MI51,SO4,52,0.8737
MI51,SO4,53,0.7523
MI51,Sodium,1,0.0818
MI51,Sodium,2,0.0782
MI51,Sodium,3,0.1202
MI51,Sodium,4,0.0517
MI51,Sodium,5,0.085
MI51,Sodium,6,0.0694
MI51,Sodium,7,0.0921
MI51,Sodium,8,0.0593
MI51,Sodium,9,0.1192
MI51,Sodium,10,0.0807
MI51,Sodium,11,0.0723
MI51,Sodium,12,0.0598
MI51,Sodium,13,0.0484
MI51,Sodium,14,0.0586
MI51,Sodium,15,0.0487
MI51,Sodium,16,0.0784
MI51,Sodium,17,0.0611
MI51,Sodium,18,0.0452
MI51,Sodium,19,0.0457
MI51,Sodium,20,0.0603
MI51,Sodium,21,0.0424
MI51,Sodium,22,0.0299
MI51,Sodium,23,0.0201
MI51,Sodium,24,0.0301
MI51,Sodium,25,0.0247
MI51,Sodium,26,0.0273
MI51,Sodium,27,0.0188
MI51,Sodium,28,0.0169
MI51,Sodium,29,0.023
MI51,Sodium,30,0.0155
MI51,Sodium,31,0.0164
MI51,Sodium,32,0.0216
MI51,Sodium,33,0.0187
MI51,Sodium,34,0.0203
MI51,Sodium,35,0.019
MI51,Sodium,36,0.022
MI51,Sodium,37,0.0184
MI51,Sodium,38,0.0267
MI51,Sodium,39,0.011
MI51,Sodium,40,0.0321
MI51,Sodium,41,0.0227
MI51,Sodium,42,0.0196
MI51,Sodium,43,0.026
MI51,Sodium,44,0.0347
MI51,Sodium,45,0.0514
MI51,Sodium,46,0.0398
MI51,Sodium,47,0.0335
MI51,Sodium,48,0.0365
MI51,Sodium,49,0.0665
MI51,Sodium,50,0.0341
MI51,Sodium,51,0.0394
MI51,Sodium,52,0.0443
MI51,Sodium,53,0.052
MI52,CA,1,0.1348
MI52,CA,2,0.1848
MI52,CA,3,0.2903
MI52,CA,4,0.2977
MI52,CA,5,0.1964
MI52,CA,6,0.199
MI52,CA,7,0.1829
MI52,CA,8,0.3615
MI52,CA,9,0.2672
MI52,CA,10,0.2751
MI52,CA,11,0.4259
MI52,CA,12,0.2682
MI52,CA,13,0.3804
MI52,CA,14,0.2603
MI52,CA,15,0.2644
MI52,CA,16,0.3182
MI52,CA,17,0.2588
MI52,CA,18,0.234
MI52,CA,19,0.3088
MI52,CA,20,0.3648
MI52,CA,21,0.4631
MI52,CA,22,0.2032
MI52,CA,23,0.1901
MI52,CA,24,0.1807
MI52,CA,25,0.2966
MI52,CA,26,0.2268
MI52,CA,27,0.2751
MI52,CA,28,0.2181
MI52,CA,29,0.3584
MI52,CA,30,0.1937
MI52,CA,31,0.2979
MI52,CA,32,0.2212
MI52,CA,33,0.2683
MI52,CA,34,0.2422
MI52,CA,35,0.3033
MI52,CA,36,0.2586
MI52,CA,37,0.1563
MI52,CA,38,0.1896
MI52,CA,39,0.2747
MI52,CA,40,0.2817
MI52,CA,41,0.1579
MI52,CA,42,0.2226
MI52,CA,43,0.3081
MI52,CA,44,0.2084
MI52,CA,45,0.2593
MI52,CA,46,0.2641
MI52,CA,47,0.1206
MI52,CA,48,0.1822
MI52,CA,49,0.1337
MI52,CA,50,0.1672
MI52,CA,51,0.2339
MI52,CA,52,0.1824
MI52,CA,53,0.0723
MI52,CL,1,0.1398
MI52,CL,2,0.1629
MI52,CL,3,0.3636
MI52,CL,4,0.2311
MI52,CL,5,0.212
MI52,CL,6,0.2397
MI52,CL,7,0.1812
MI52,CL,8,0.1926
MI52,CL,9,0.2115
MI52,CL,10,0.1552
MI52,CL,11,0.1387
MI52,CL,12,0.1216
MI52,CL,13,0.1557
MI52,CL,14,0.1116
MI52,CL,15,0.096
MI52,CL,16,0.1156
MI52,CL,17,0.0819
MI52,CL,18,0.0753
MI52,CL,19,0.0996
MI52,CL,20,0.082
MI52,CL,21,0.1112
MI52,CL,22,0.0689
