"Seg_ID","SITE_ID","Start_Date","End_Date","Num_Years","fft_CA_Period","fft_CA_Power","fft_CA_Threshold","fft_CA_Status","fft_HNO3_Period","fft_HNO3_Power","fft_HNO3_Threshold","fft_HNO3_Status","fft_K_Period","fft_K_Power","fft_K_Threshold","fft_K_Status","fft_MG_Period","fft_MG_Power","fft_MG_Threshold","fft_MG_Status","fft_NH4_Period","fft_NH4_Power","fft_NH4_Threshold","fft_NH4_Status","fft_NO3_Period","fft_NO3_Power","fft_NO3_Threshold","fft_NO3_Status","fft_SO2_Period","fft_SO2_Power","fft_SO2_Threshold","fft_SO2_Status","fft_SO4_Period","fft_SO4_Power","fft_SO4_Threshold","fft_SO4_Status","fft_Sodium_Period","fft_Sodium_Power","fft_Sodium_Threshold","fft_Sodium_Status","fft_TNO3_Period","fft_TNO3_Power","fft_TNO3_Threshold","fft_TNO3_Status"
115,"VIN140","2004-01-27","2023-09-12",19.62,51.43,75.920119,2.137058,"[PASS]",51.43,32.578053,0.879905,"[PASS]",51.43,93.473394,2.347212,"[PASS]",51.43,7.599996,0.228431,"[PASS]",51.43,11.103781,0.828818,"[PASS]",51.43,131.629285,1.918811,"[PASS]",51.43,13.152327,0.558033,"[PASS]",51.43,8.906557,0.440035,"[PASS]",51.43,82.958962,4.408732,"[PASS]",51.43,20.943752,0.489428,"[PASS]"
116,"VOY413","2001-03-06","2006-06-27",5.31,48,7.877717,2.12387,"[PASS]",48,2.437731,1.11885,"[PASS]",48,0.603552,0.11392,"[PASS]",41.14,1.996017,0.87065,"[PASS]",12.52,2.391265,1.570937,"[PASS]",48,52.86037,6.789296,"[PASS]",48,11.953971,1.518473,"[PASS]",12.52,0.972511,0.892478,"[PASS]",48,52.528002,4.3645,"[PASS]",57.6,8.314464,1.849146,"[PASS]"
117,"VPI120","2012-07-03","2020-07-21",8.05,54,0.808939,0.328576,"[PASS]",54,1.894001,0.399107,"[PASS]",54,16.124261,1.004411,"[PASS]",54,1.997892,0.251971,"[PASS]",54,1.608995,0.353997,"[PASS]",54,17.028591,1.506376,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,6.368671,0.612027,"[PASS]",54,10.407058,2.973709,"[PASS]",54,5.215849,0.503263,"[PASS]"
118,"VPI120","2000-01-04","2010-07-27",10.56,52.36,1.858558,0.590285,"[PASS]",52.36,4.781819,0.573276,"[PASS]",52.36,75.462651,3.623513,"[PASS]",52.36,7.119285,0.610188,"[PASS]",52.36,35.358236,0.925596,"[PASS]",52.36,54.852252,3.271973,"[PASS]",52.36,41.362944,2.294612,"[PASS]",52.36,30.171501,0.715112,"[PASS]",52.36,14.77753,3.972549,"[PASS]",52.36,8.627416,0.548406,"[PASS]"
119,"WFM105","2018-06-12","2026-01-20",7.61,50,11.893552,1.523319,"[PASS]",17.39,1.881798,0.778129,"[PASS]",NA,NA,NA,"FAIL BOXCOX",50,4.197008,0.674682,"[PASS]",26.67,1.334093,0.396484,"[PASS]",50,46.552708,2.91213,"[PASS]",50,6.53,1.125159,"[PASS]",50,1.280413,0.501826,"[PASS]",50,39.83197,3.320485,"[PASS]",50,4.86139,0.991195,"[PASS]"
120,"WFM105","2013-05-28","2018-05-29",5,54,4.549134,0.63274,"[PASS]",7.94,1.757658,0.698863,"[PASS]",54,18.451396,2.402276,"[PASS]",NA,NA,NA,"FAIL BOXCOX",7.94,1.497719,0.735704,"[PASS]",54,34.039615,2.611356,"[PASS]",54,19.853779,2.021272,"[PASS]",7.94,1.540634,0.763125,"[PASS]",54,58.185035,4.704243,"[PASS]",54,4.232582,1.008794,"[PASS]"
121,"WNC429","2004-06-15","2012-10-02",8.3,50,7.092603,0.809487,"[PASS]",50,10.034773,0.91597,"[PASS]",50,102.832504,6.896709,"[PASS]",NA,NA,NA,"FAIL BOXCOX",50,5.245018,0.896998,"[PASS]",50,25.142568,5.417404,"[PASS]",50,11.937994,0.635781,"[PASS]",50,6.536518,0.680255,"[PASS]",50,37.723482,12.012883,"[PASS]",26.47,4.322842,0.750574,"[PASS]"
122,"WSP144","2012-11-06","2024-07-09",11.67,26.04,0.780614,0.256515,"[PASS]",52.08,6.240204,0.53457,"[PASS]",26.04,113.105407,11.997085,"[PASS]",52.08,16.246003,2.146885,"[PASS]",52.08,22.844592,1.295215,"[PASS]",52.08,140.859601,2.881495,"[PASS]",52.08,32.629326,1.572676,"[PASS]",26.04,2.969535,0.380826,"[PASS]",52.08,15.768814,2.526511,"[PASS]",52.08,15.963247,0.565208,"[PASS]"
123,"WSP144","2000-01-04","2012-10-30",12.82,12.98,0.733793,0.315719,"[PASS]",51.92,28.534073,1.01161,"[PASS]",NA,NA,NA,"FAIL BOXCOX",25.96,2.385277,0.355386,"[PASS]",25.96,14.164046,0.829901,"[PASS]",51.92,218.36834,3.779228,"[PASS]",51.92,108.088807,2.75376,"[PASS]",51.92,11.367542,0.508779,"[PASS]",51.92,19.893465,1.838707,"[PASS]",51.92,12.041772,0.813154,"[PASS]"
124,"WST109","2003-10-14","2015-03-10",11.4,50,10.529988,1.743397,"[PASS]",50,5.480033,0.891978,"[PASS]",50,28.550411,2.952559,"[PASS]",NA,NA,NA,"FAIL BOXCOX",50,3.8552,1.057506,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54.55,51.489267,2.667017,"[PASS]",50,3.494823,0.926384,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54.55,15.070925,1.16976,"[PASS]"
125,"YOS404","2000-01-04","2008-07-22",8.55,50,8.365549,0.496183,"[PASS]",50,52.321406,1.935971,"[PASS]",50,15.358626,0.659649,"[PASS]",NA,NA,NA,"FAIL BOXCOX",50,14.892617,0.684181,"[PASS]",50,19.929303,2.347431,"[PASS]",NA,NA,NA,"FAIL BOXCOX",50,40.128614,1.415669,"[PASS]",50,14.851968,0.788829,"[PASS]",50,48.652123,2.314214,"[PASS]"
