"Seg_ID","SITE_ID","Start_Date","End_Date","Num_Years","fft_CA_Period","fft_CA_Power","fft_CA_Threshold","fft_CA_Status","fft_HNO3_Period","fft_HNO3_Power","fft_HNO3_Threshold","fft_HNO3_Status","fft_K_Period","fft_K_Power","fft_K_Threshold","fft_K_Status","fft_MG_Period","fft_MG_Power","fft_MG_Threshold","fft_MG_Status","fft_NH4_Period","fft_NH4_Power","fft_NH4_Threshold","fft_NH4_Status","fft_NO3_Period","fft_NO3_Power","fft_NO3_Threshold","fft_NO3_Status","fft_SO2_Period","fft_SO2_Power","fft_SO2_Threshold","fft_SO2_Status","fft_SO4_Period","fft_SO4_Power","fft_SO4_Threshold","fft_SO4_Status","fft_Sodium_Period","fft_Sodium_Power","fft_Sodium_Threshold","fft_Sodium_Status","fft_TNO3_Period","fft_TNO3_Power","fft_TNO3_Threshold","fft_TNO3_Status"
123,"PAL190","2016-05-17","2021-05-17",5,67.5,2.305541,0.713039,"[PASS]",54,7.659647,0.579689,"[PASS]",67.5,2.553066,0.539818,"[PASS]",54,1.416729,0.280461,"[PASS]",27,0.651964,0.613636,"[PASS]",54,6.351386,1.221074,"[PASS]",54,2.309116,0.522804,"[PASS]",54,6.009364,0.769372,"[PASS]",54,41.923689,4.79112,"[PASS]",27,1.116924,0.315205,"[PASS]"
124,"PAL190","2007-04-24","2012-04-24",5,135,4.609901,0.731321,"[PASS]",54,6.433691,0.586862,"[PASS]",54,6.479725,1.415344,"[PASS]",54,4.11259,0.719485,"[PASS]",24.55,1.386143,0.657309,"[PASS]",54,10.532224,1.358197,"[PASS]",54,2.950739,0.742742,"[PASS]",54,7.338931,1.092303,"[PASS]",54,28.648433,3.357684,"[PASS]",90,1.016673,0.410427,"[PASS]"
125,"PAR107","2008-02-05","2013-02-05",5,54,8.340252,1.596421,"[PASS]",54,3.910922,0.692162,"[PASS]",27,0.512244,0.23044,"[PASS]",54,1.354349,0.387198,"[PASS]",54,5.176483,0.702372,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,36.412523,2.091312,"[PASS]",54,4.440614,0.454218,"[PASS]",54,34.710362,2.811883,"[PASS]",54,11.78458,0.695833,"[PASS]"
126,"PAR107","2001-11-27","2006-11-27",5,54,6.399044,0.913551,"[PASS]",54,2.314078,0.56246,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,0.243144,0.035242,"[PASS]",54,21.631434,1.262587,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,49.606509,2.765502,"[PASS]",54,21.837424,1.244253,"[PASS]",54,31.233122,2.376637,"[PASS]",54,9.326651,0.656813,"[PASS]"
127,"PED108","2004-07-13","2009-07-13",5,54,1.808914,0.318611,"[PASS]",54,4.137008,0.665446,"[PASS]",54,2.993439,0.677269,"[PASS]",54,5.298065,1.640107,"[PASS]",54,8.561645,0.686173,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,25.618896,1.786458,"[PASS]",54,6.346325,0.372733,"[PASS]",27,6.486882,4.031646,"[PASS]",54,5.629,0.514081,"[PASS]"
128,"PET427","2007-09-24","2012-09-24",5,27,5.857937,0.858984,"[PASS]",54,3.17782,0.502945,"[PASS]",54,21.105032,2.098151,"[PASS]",54,6.616018,0.622242,"[PASS]",54,0.956477,0.091099,"[PASS]",54,3.33064,0.819413,"[PASS]",54,1.827168,0.927483,"[PASS]",54,6.011726,0.451092,"[PASS]",54,23.169278,2.337425,"[PASS]",54,1.4006,0.369509,"[PASS]"
129,"PET427","2002-09-24","2007-09-24",5,54,5.692856,0.755349,"[PASS]",54,3.275127,0.657228,"[PASS]",54,20.972658,1.970227,"[PASS]",54,6.221034,0.697963,"[PASS]",54,3.200485,0.24658,"[PASS]",54,2.322651,0.890361,"[PASS]",54,3.058332,0.68364,"[PASS]",54,10.188368,0.636148,"[PASS]",54,15.05865,1.87555,"[PASS]",27,1.936491,0.602769,"[PASS]"
130,"PIN414","2000-01-04","2005-01-04",5,54,1.735202,0.118343,"[PASS]",54,11.500682,1.546121,"[PASS]",54,2.750932,0.273245,"[PASS]",54,1.032024,0.075832,"[PASS]",54,2.306349,0.566742,"[PASS]",54,1.942096,0.837797,"[PASS]",54,15.149836,0.852563,"[PASS]",54,15.733554,0.951662,"[PASS]",54,7.515313,0.766622,"[PASS]",54,9.681401,1.820091,"[PASS]"
131,"PND165","2017-07-24","2022-07-24",5,54,27.145589,1.686093,"[PASS]",54,35.791731,2.560056,"[PASS]",54,517.983325,28.823796,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,13.496946,0.960244,"[PASS]",54,7.347941,1.046785,"[PASS]",54,3.551991,1.019733,"[PASS]",54,3.450867,0.293628,"[PASS]",54,5.297009,3.169069,"[PASS]",54,13.268768,0.993941,"[PASS]"
132,"PND165","2012-07-24","2017-07-24",5,54,52.708569,3.230729,"[PASS]",54,28.837448,2.07535,"[PASS]",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",54,6.278886,0.442795,"[PASS]",54,5.137722,0.867693,"[PASS]",38.57,0.702139,0.195722,"[PASS]",54,7.694237,0.599681,"[PASS]",54,11.269717,5.327685,"[PASS]",54,8.680612,0.578832,"[PASS]"
133,"PNF126","2010-01-04","2015-01-04",5,27,3.002231,0.829745,"[PASS]",54,1.405734,0.262748,"[PASS]",54,0.632121,0.04173,"[PASS]",54,1.848946,0.433055,"[PASS]",54,8.919631,0.638209,"[PASS]",54,11.823301,1.577654,"[PASS]",54,21.862461,1.633278,"[PASS]",54,17.138743,1.01589,"[PASS]",54,9.69472,3.765625,"[PASS]",54,2.600915,0.397364,"[PASS]"
134,"PNF126","2005-01-04","2010-01-04",5,54,1.893922,0.465107,"[PASS]",54,3.997192,0.483832,"[PASS]",54,8.276373,0.726238,"[PASS]",54,2.559614,0.43531,"[PASS]",54,21.403712,1.247967,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,22.905381,2.19135,"[PASS]",54,19.822099,1.08362,"[PASS]",90,9.819626,4.882569,"[PASS]",54,6.512569,0.621468,"[PASS]"
135,"PNF126","2000-01-04","2005-01-04",5,12.86,2.055278,0.807166,"[PASS]",54,1.136624,0.455734,"[PASS]",54,0.343184,0.044682,"[PASS]",54,2.713668,0.567992,"[PASS]",54,18.03007,1.080411,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,35.333014,2.589072,"[PASS]",54,32.557533,1.627128,"[PASS]",135,4.391817,1.897261,"[PASS]",54,2.430107,0.417275,"[PASS]"
136,"PRK134","2017-12-04","2022-12-04",5,54,12.261,2.951982,"[PASS]",54,19.402823,1.447002,"[PASS]",54,8.431283,1.914806,"[PASS]",54,5.4858,1.000099,"[PASS]",54,34.814897,2.640366,"[PASS]",54,89.209562,4.645084,"[PASS]",54,8.123725,0.976899,"[PASS]",54,1.288926,0.530767,"[PASS]",54,229.736318,13.402864,"[PASS]",54,27.607334,1.893598,"[PASS]"
137,"PRK134","2012-12-04","2017-12-04",5,54,13.056862,3.531794,"[PASS]",54,13.780104,1.479891,"[PASS]",27,11.670598,6.002514,"[PASS]",54,4.086539,1.002682,"[PASS]",54,18.223972,1.570519,"[PASS]",54,93.453385,4.703767,"[PASS]",54,11.758169,1.089819,"[PASS]",8.18,0.654245,0.624374,"[PASS]",54,552.234891,35.779778,"[PASS]",54,26.582702,1.751626,"[PASS]"
138,"PRK134","2000-01-04","2005-01-04",5,54,6.531763,2.498226,"[PASS]",54,8.512062,1.259788,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,3.527752,1.035481,"[PASS]",54,5.589644,1.416013,"[PASS]",54,78.856125,4.832434,"[PASS]",54,18.421054,1.562008,"[PASS]",4.15,1.390359,0.925335,"[PASS]",54,89.894428,5.805011,"[PASS]",54,17.145942,1.622517,"[PASS]"
139,"PSU106","2015-01-04","2020-01-04",5,54,0.740187,0.376673,"[PASS]",54,4.920077,0.476241,"[PASS]",27,10.9276,3.073289,"[PASS]",54,1.308697,0.390873,"[PASS]",54,4.336764,1.049445,"[PASS]",54,80.975448,3.851675,"[PASS]",54,16.380334,1.555224,"[PASS]",27,1.81876,0.456696,"[PASS]",54,60.079073,6.730246,"[PASS]",54,8.02352,0.608745,"[PASS]"
140,"PSU106","2010-01-04","2015-01-04",5,54,0.727441,0.55586,"[PASS]",54,6.875186,0.647817,"[PASS]",54,5.354074,1.151479,"[PASS]",54,0.558411,0.231344,"[PASS]",27,4.780702,0.655888,"[PASS]",54,85.940122,4.085341,"[PASS]",54,16.876564,1.373366,"[PASS]",27,1.461374,0.24226,"[PASS]",54,28.415644,2.939089,"[PASS]",54,6.187782,0.519361,"[PASS]"
141,"PSU106","2005-01-04","2010-01-04",5,54,5.467131,1.440366,"[PASS]",54,1.653479,0.64781,"[PASS]",54,14.807082,1.846713,"[PASS]",54,2.196819,0.626543,"[PASS]",27,3.636685,0.916965,"[PASS]",54,92.526306,4.274549,"[PASS]",54,28.434818,2.08272,"[PASS]",54,2.523137,0.30084,"[PASS]",54,48.371915,4.949746,"[PASS]",54,7.372125,0.575344,"[PASS]"
142,"PSU106","2000-01-04","2005-01-04",5,14.21,0.50465,0.352567,"[PASS]",54,4.65284,0.949455,"[PASS]",NA,NA,NA,"FAIL BOXCOX",NA,NA,NA,"FAIL BOXCOX",54,3.065723,0.610411,"[PASS]",54,72.435861,3.821908,"[PASS]",54,23.386121,1.243802,"[PASS]",54,6.222484,0.481973,"[PASS]",54,27.808949,3.234488,"[PASS]",54,3.257506,0.30252,"[PASS]"
143,"QAK172","2012-07-10","2017-07-10",5,54,2.666104,0.580788,"[PASS]",54,1.721569,0.493643,"[PASS]",54,14.036955,1.724917,"[PASS]",54,0.794421,0.120164,"[PASS]",27,1.410778,0.488063,"[PASS]",54,41.526378,2.582352,"[PASS]",54,5.039792,0.72622,"[PASS]",54,3.607049,0.59007,"[PASS]",54,51.375658,5.330041,"[PASS]",54,3.871831,0.346779,"[PASS]"
144,"QAK172","2005-01-04","2010-01-04",5,54,2.998934,0.5963,"[PASS]",54,1.045316,0.900113,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,1.419179,0.218365,"[PASS]",54,6.272549,0.822813,"[PASS]",54,32.795702,2.910017,"[PASS]",54,26.162237,3.455388,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,85.892868,8.392757,"[PASS]",54,7.55904,0.981278,"[PASS]"
145,"QAK172","2000-01-04","2005-01-04",5,54,1.624735,0.612141,"[PASS]",45,0.792764,0.538036,"[PASS]",54,0.233639,0.036004,"[PASS]",54,0.656102,0.186605,"[PASS]",54,4.534052,0.554023,"[PASS]",54,38.649218,3.044565,"[PASS]",54,8.018084,1.005206,"[PASS]",54,7.485083,0.478592,"[PASS]",54,16.779983,1.655789,"[PASS]",54,1.665844,0.28759,"[PASS]"
146,"RED004","2014-09-23","2019-09-23",5,54,8.835696,1.420494,"[PASS]",54,12.306881,1.609269,"[PASS]",54,15.174673,1.929191,"[PASS]",54,1.38896,0.274518,"[PASS]",54,49.329356,3.433103,"[PASS]",54,117.478293,5.644744,"[PASS]",54,29.555724,2.009765,"[PASS]",54,3.84042,0.633438,"[PASS]",54,565.059749,27.10664,"[PASS]",54,38.132444,2.321863,"[PASS]"
147,"ROM206","2016-12-26","2021-12-26",5,54,22.296377,1.436741,"[PASS]",54,7.259928,0.419112,"[PASS]",54,360.048116,19.034532,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,7.324282,0.601143,"[PASS]",54,7.446142,1.297735,"[PASS]",54,18.124541,5.062854,"[PASS]",54,5.200174,0.314819,"[PASS]",54,1.67755,0.542189,"[PASS]",54,5.298496,0.465452,"[PASS]"
148,"ROM206","2011-12-26","2016-12-26",5,54,20.714925,1.082948,"[PASS]",54,10.499654,0.560853,"[PASS]",54,81.527572,3.578766,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,2.273818,0.179867,"[PASS]",54,9.395039,1.188166,"[PASS]",54,0.806653,0.310969,"[PASS]",54,5.709065,0.312455,"[PASS]",54,28.461295,3.225081,"[PASS]",54,7.092219,0.471547,"[PASS]"
149,"ROM206","2006-12-26","2011-12-26",5,54,17.778082,1.209227,"[PASS]",54,17.655594,0.955007,"[PASS]",54,18.655971,1.139402,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,1.212214,0.122582,"[PASS]",54,10.468323,1.533215,"[PASS]",54,1.824504,0.388452,"[PASS]",54,6.267159,0.447972,"[PASS]",54,41.865235,4.13145,"[PASS]",54,6.684431,0.541751,"[PASS]"
150,"ROM406","2010-01-04","2015-01-04",5,54,20.370794,1.234708,"[PASS]",54,11.393345,0.603296,"[PASS]",54,23.222435,1.143566,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,1.434262,0.126404,"[PASS]",54,17.9379,1.803016,"[PASS]",54,1.77011,0.789252,"[PASS]",54,5.784981,0.341904,"[PASS]",54,13.002745,1.338256,"[PASS]",54,8.424708,0.554529,"[PASS]"
151,"ROM406","2005-01-04","2010-01-04",5,54,26.036412,1.518693,"[PASS]",54,21.963795,1.122909,"[PASS]",54,22.673758,1.187994,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,3.150701,0.241209,"[PASS]",54,21.383489,2.553642,"[PASS]",54,1.319746,0.257287,"[PASS]",54,11.232591,0.670412,"[PASS]",54,60.010724,6.254039,"[PASS]",54,12.074124,0.850849,"[PASS]"
152,"ROM406","2000-01-04","2005-01-04",5,54,20.074167,1.22948,"[PASS]",54,15.040589,0.932154,"[PASS]",54,22.122023,1.146701,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,3.310491,0.42581,"[PASS]",54,9.870626,1.919833,"[PASS]",54,1.426985,0.753086,"[PASS]",54,6.804269,0.490377,"[PASS]",54,3.020049,0.564545,"[PASS]",54,10.2829,0.900498,"[PASS]"
153,"SAL133","2018-06-12","2023-06-12",5,54,4.920674,0.992334,"[PASS]",54,23.983808,1.268744,"[PASS]",54,114.850296,9.202884,"[PASS]",54,5.284959,0.754656,"[PASS]",54,26.254968,1.88576,"[PASS]",54,89.404705,3.715674,"[PASS]",54,1.551784,0.573428,"[PASS]",27,1.158615,0.355104,"[PASS]",54,196.636509,20.547752,"[PASS]",54,8.573581,0.520232,"[PASS]"
154,"SAL133","2009-05-12","2014-05-12",5,54,6.758906,1.581677,"[PASS]",54,32.720036,1.703645,"[PASS]",54,57.846767,9.187873,"[PASS]",54,8.519205,1.447537,"[PASS]",54,6.797339,0.813445,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,6.23167,0.537923,"[PASS]",54,1.611193,0.518464,"[PASS]",54,75.855029,5.970786,"[PASS]",54,4.486804,0.298286,"[PASS]"
155,"SAN189","2007-03-06","2012-03-06",5,54,7.537915,1.160951,"[PASS]",54,43.668096,2.176417,"[PASS]",54,13.303974,1.076323,"[PASS]",54,1.021061,0.144742,"[PASS]",54,15.947014,1.644733,"[PASS]",54,49.118971,3.045567,"[PASS]",54,5.617809,1.128428,"[PASS]",67.5,2.613863,0.808002,"[PASS]",54,26.222727,4.605843,"[PASS]",54,7.3072,0.852868,"[PASS]"
156,"SEK430","2013-08-26","2018-08-26",5,54,14.729949,0.772625,"[PASS]",54,29.354703,1.746121,"[PASS]",54,10.715947,0.558252,"[PASS]",54,2.868245,0.14338,"[PASS]",54,3.539743,1.235101,"[PASS]",67.5,3.73217,2.49825,"[PASS]",54,63.937437,2.622532,"[PASS]",54,30.060132,1.43744,"[PASS]",54,8.370714,0.706533,"[PASS]",54,10.253508,2.294633,"[PASS]"
157,"SEK430","2008-08-26","2013-08-26",5,54,5.53386,0.332301,"[PASS]",54,40.387271,2.365035,"[PASS]",54,2.692863,0.134321,"[PASS]",54,1.248812,0.066794,"[PASS]",54,3.565612,1.237826,"[PASS]",22.5,4.636049,2.359514,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,30.837564,1.574614,"[PASS]",54,7.455785,0.620199,"[PASS]",54,15.397651,2.913182,"[PASS]"
158,"SHN418","2014-12-02","2019-12-02",5,54,1.393939,0.373901,"[PASS]",54,1.908193,0.379577,"[PASS]",54,99.496102,10.137293,"[PASS]",54,1.34197,0.18857,"[PASS]",27,0.544265,0.301758,"[PASS]",54,25.890381,2.021043,"[PASS]",54,12.298119,1.250758,"[PASS]",54,5.67555,0.677815,"[PASS]",54,5.828584,3.897998,"[PASS]",54,2.16732,0.544386,"[PASS]"
159,"SHN418","2005-06-07","2010-06-07",5,54,1.266008,0.215544,"[PASS]",135,1.467331,0.705669,"[PASS]",54,57.789829,7.516142,"[PASS]",54,2.368059,0.327752,"[PASS]",54,12.062444,1.013783,"[PASS]",54,34.773724,3.213812,"[PASS]",54,23.68367,2.935003,"[PASS]",54,17.599923,1.19394,"[PASS]",27,12.740266,7.0399,"[PASS]",54,5.067621,0.913163,"[PASS]"
160,"SND152","2019-02-04","2024-02-04",5,27,0.928524,0.450161,"[PASS]",54,0.865435,0.214056,"[PASS]",54,7.093877,0.783468,"[PASS]",54,3.74557,1.232763,"[PASS]",54,1.248159,0.471216,"[PASS]",54,35.545573,1.898275,"[PASS]",54,6.642855,0.81274,"[PASS]",54,1.504481,0.370423,"[PASS]",45,6.200882,3.999678,"[PASS]",54,3.109382,0.306413,"[PASS]"
161,"SND152","2014-02-04","2019-02-04",5,54,0.639857,0.380067,"[PASS]",54,2.524435,0.396123,"[PASS]",54,4.188052,0.433345,"[PASS]",54,1.195831,0.36822,"[PASS]",54,1.528731,0.632337,"[PASS]",54,40.378742,2.349617,"[PASS]",54,7.903496,0.908594,"[PASS]",54,1.600589,0.448619,"[PASS]",6.28,5.029432,3.000333,"[PASS]",54,3.120205,0.369347,"[PASS]"
162,"SND152","2004-07-06","2009-07-06",5,54,2.065977,0.706828,"[PASS]",54,14.392076,1.120341,"[PASS]",54,5.931173,0.655415,"[PASS]",54,3.829477,1.244771,"[PASS]",54,3.484038,0.602945,"[PASS]",54,73.14255,3.28911,"[PASS]",54,11.149942,2.233603,"[PASS]",54,9.032607,0.556857,"[PASS]",15.88,4.120691,4.21978,"FAIL (Low SNR)",54,2.02815,0.242248,"[PASS]"
163,"SPD111","2011-01-03","2016-01-03",5,27,2.451657,1.026171,"[PASS]",54,2.509449,0.344573,"[PASS]",54,72.634945,8.4942,"[PASS]",54,3.750093,0.867709,"[PASS]",27,1.669756,0.451057,"[PASS]",54,71.787675,3.20261,"[PASS]",54,23.146471,1.594711,"[PASS]",54,5.143232,0.908644,"[PASS]",54,20.773709,3.853991,"[PASS]",54,7.837533,0.546744,"[PASS]"
164,"SPD111","2006-01-03","2011-01-03",5,54,6.065572,1.870038,"[PASS]",54,2.5776,0.502194,"[PASS]",54,55.955988,6.298064,"[PASS]",54,2.365725,0.480713,"[PASS]",54,1.970683,0.613774,"[PASS]",54,85.785142,4.003302,"[PASS]",54,24.807974,1.813355,"[PASS]",54,3.320415,0.27199,"[PASS]",54,36.896217,6.511141,"[PASS]",54,7.937756,0.57131,"[PASS]"
165,"STK138","2018-05-29","2023-05-29",5,54,7.015778,1.562709,"[PASS]",54,34.568012,1.888247,"[PASS]",54,24.395808,1.997713,"[PASS]",54,2.845681,0.45831,"[PASS]",54,32.115234,2.049889,"[PASS]",54,54.80117,2.610582,"[PASS]",54,1.481561,0.616242,"[PASS]",27,0.693253,0.489718,"[PASS]",54,110.805109,10.100375,"[PASS]",54,12.990125,0.880818,"[PASS]"
166,"STK138","2009-03-31","2014-03-31",5,54,9.150633,1.405964,"[PASS]",54,49.665346,2.35749,"[PASS]",54,17.272192,2.30578,"[PASS]",54,3.412017,0.394168,"[PASS]",54,19.093768,1.348037,"[PASS]",54,74.619433,3.249818,"[PASS]",54,4.162799,0.736373,"[PASS]",24.55,1.022981,0.695214,"[PASS]",54,113.997892,8.361738,"[PASS]",54,13.957237,0.896975,"[PASS]"
167,"SUM156","2010-07-06","2015-07-06",5,27,5.838853,1.437564,"[PASS]",54,1.569107,0.847669,"[PASS]",33.75,35.815749,14.2005,"[PASS]",54,0.458376,0.152643,"[PASS]",18,1.33614,0.975621,"[PASS]",54,2.344553,0.671355,"[PASS]",54,6.17782,0.653014,"[PASS]",54,1.731198,0.491622,"[PASS]",54,2.762722,0.952518,"[PASS]",54,2.469981,0.322191,"[PASS]"
168,"UMA009","2020-11-03","2025-11-03",5,54,13.058343,0.679902,"[PASS]",54,28.401248,1.695289,"[PASS]",54,69.794908,3.176876,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,8.287912,1.307341,"[PASS]",27,10.014819,4.510673,"[PASS]",54,33.555539,4.96847,"[PASS]",54,5.251048,0.405309,"[PASS]",27,3.497052,0.838156,"[PASS]",54,5.679066,1.080469,"[PASS]"
169,"UVL124","2012-03-27","2017-03-27",5,54,2.710689,0.94341,"[PASS]",54,17.895625,1.345308,"[PASS]",54,11.799318,2.093795,"[PASS]",54,1.291982,0.33199,"[PASS]",54,9.442588,1.099959,"[PASS]",54,68.466979,3.505593,"[PASS]",54,7.52439,0.836478,"[PASS]",27,0.783286,0.599982,"[PASS]",54,232.885655,15.298348,"[PASS]",54,10.04556,1.144874,"[PASS]"
170,"UVL124","2007-03-27","2012-03-27",5,54,4.356196,0.960365,"[PASS]",54,9.212872,1.370052,"[PASS]",54,14.616325,3.061155,"[PASS]",54,2.526243,0.512122,"[PASS]",54,4.878658,0.943771,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,5.986294,0.621422,"[PASS]",30,0.864998,0.589938,"[PASS]",54,150.368085,8.124006,"[PASS]",54,11.273105,1.267091,"[PASS]"
171,"UVL124","2000-01-04","2005-01-04",5,54,2.869872,0.875138,"[PASS]",54,14.660448,1.813433,"[PASS]",54,2.345962,0.492461,"[PASS]",54,3.700647,0.885285,"[PASS]",12.27,1.385904,1.015787,"[PASS]",54,64.487997,3.384517,"[PASS]",54,12.780561,1.41079,"[PASS]",54,2.179761,0.622117,"[PASS]",54,65.103085,4.231686,"[PASS]",54,5.775259,0.944022,"[PASS]"
172,"VIN140","2014-01-27","2019-01-27",5,54,22.659215,1.924226,"[PASS]",54,8.825835,0.785049,"[PASS]",54,22.92781,1.916937,"[PASS]",54,0.458426,0.042294,"[PASS]",54,4.582725,1.075618,"[PASS]",54,35.13786,2.043043,"[PASS]",54,3.796261,0.503497,"[PASS]",54,1.498989,0.472518,"[PASS]",54,31.230944,7.345306,"[PASS]",54,4.236557,0.352817,"[PASS]"
173,"VIN140","2009-01-27","2014-01-27",5,54,25.205926,1.978954,"[PASS]",54,10.474587,0.949686,"[PASS]",54,17.975369,1.757784,"[PASS]",54,1.6773,0.135889,"[PASS]",54,2.74809,0.729482,"[PASS]",54,33.496949,1.66283,"[PASS]",54,4.966284,0.588369,"[PASS]",54,4.650522,0.647796,"[PASS]",54,16.706858,2.212764,"[PASS]",54,4.074342,0.362737,"[PASS]"
174,"VIN140","2004-01-27","2009-01-27",5,54,30.759174,2.549855,"[PASS]",54,7.478088,1.059809,"[PASS]",54,9.264544,0.673056,"[PASS]",54,2.71787,0.21035,"[PASS]",27,1.972699,0.613023,"[PASS]",54,38.528408,2.062566,"[PASS]",54,3.470362,0.336004,"[PASS]",54,2.19504,0.20864,"[PASS]",54,27.918091,4.557854,"[PASS]",54,3.229374,0.248469,"[PASS]"
175,"VOY413","2001-03-06","2006-03-06",5,54,10.141772,2.094422,"[PASS]",54,1.600138,1.101045,"[PASS]",54,0.778023,0.110865,"[PASS]",54,1.399417,0.601813,"[PASS]",54,2.850316,1.578741,"[PASS]",54,87.101912,6.89925,"[PASS]",54,21.241043,1.590251,"[PASS]",9.64,1.020691,0.884076,"[PASS]",NA,NA,NA,NA,54,14.708042,1.850383,"[PASS]"
176,"VPI120","2012-07-03","2017-07-03",5,27,0.677445,0.3465,"[PASS]",54,1.873494,0.41144,"[PASS]",54,10.476204,1.04846,"[PASS]",54,1.261441,0.266351,"[PASS]",54,1.459835,0.355798,"[PASS]",54,10.447941,1.256315,"[PASS]",54,6.649132,1.599155,"[PASS]",54,6.479901,0.809407,"[PASS]",54,6.853485,2.334808,"[PASS]",54,4.325852,0.517466,"[PASS]"
177,"VPI120","2005-01-04","2010-01-04",5,54,0.67711,0.310759,"[PASS]",54,2.365116,0.525308,"[PASS]",54,41.728263,5.198146,"[PASS]",54,1.331802,0.281912,"[PASS]",54,16.527744,0.976823,"[PASS]",54,17.628003,3.226338,"[PASS]",54,8.263251,1.814278,"[PASS]",54,11.304187,0.612131,"[PASS]",54,7.657474,4.000336,"[PASS]",54,3.63483,0.550007,"[PASS]"
178,"VPI120","2000-01-04","2005-01-04",5,24.55,0.942205,0.662638,"[PASS]",54,0.629013,0.286717,"[PASS]",54,11.654472,1.240669,"[PASS]",54,7.337805,2.282795,"[PASS]",54,14.71065,0.902267,"[PASS]",54,29.589671,2.797723,"[PASS]",54,40.458193,3.526617,"[PASS]",54,16.074124,0.862361,"[PASS]",54,6.92571,3.075672,"[PASS]",54,2.450696,0.388737,"[PASS]"
179,"WFM105","2018-06-12","2023-06-12",5,54,12.35294,1.422812,"[PASS]",24.55,1.533047,0.917697,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,4.559403,0.649696,"[PASS]",27,0.966935,0.527888,"[PASS]",54,39.54676,2.697681,"[PASS]",54,4.849277,0.849882,"[PASS]",27,0.798048,0.573239,"[PASS]",54,29.296379,3.227564,"[PASS]",54,5.229221,1.003207,"[PASS]"
180,"WFM105","2013-05-28","2018-05-28",5,54,4.469981,0.631536,"[PASS]",7.94,1.793867,0.695374,"[PASS]",54,18.232814,2.399006,"[PASS]",NA,NA,NA,"FAIL BOXCOX",7.94,1.51353,0.736669,"[PASS]",54,34.198417,2.621279,"[PASS]",54,19.945774,2.028899,"[PASS]",7.94,1.560091,0.76304,"[PASS]",54,58.352599,4.719891,"[PASS]",54,4.274352,1.00967,"[PASS]"
181,"WNC429","2004-06-15","2009-06-15",5,54,5.243908,0.696077,"[PASS]",54,10.706228,0.88576,"[PASS]",54,69.1924,4.497952,"[PASS]",NA,NA,NA,"FAIL BOXCOX",54,6.45427,0.865137,"[PASS]",54,12.144214,4.98436,"[PASS]",54,8.034993,0.574438,"[PASS]",54,7.917578,0.722261,"[PASS]",54,34.803973,16.296504,"[PASS]",54,3.17983,0.709285,"[PASS]"
182,"WSP144","2017-11-06","2022-11-06",5,15.88,0.811664,0.718653,"[PASS]",54,1.809484,0.449278,"[PASS]",54,86.760337,14.360407,"[PASS]",54,23.092031,4.842632,"[PASS]",54,13.687607,1.633603,"[PASS]",54,51.249002,2.607859,"[PASS]",54,12.062377,1.370229,"[PASS]",27,0.94007,0.351643,"[PASS]",18,6.133248,2.829143,"[PASS]",54,7.09034,0.56288,"[PASS]"
183,"WSP144","2012-11-06","2017-11-06",5,27,0.265194,0.141454,"[PASS]",54,2.622443,0.561317,"[PASS]",27,22.048706,6.27435,"[PASS]",27,6.193147,2.286021,"[PASS]",54,6.961207,0.97569,"[PASS]",54,59.892346,3.10207,"[PASS]",54,23.015089,1.424032,"[PASS]",27,0.646585,0.37894,"[PASS]",54,8.684109,2.368175,"[PASS]",54,4.391854,0.406397,"[PASS]"
184,"WSP144","2005-01-04","2010-01-04",5,6.43,0.461874,0.267271,"[PASS]",54,8.120602,1.131429,"[PASS]",27,23.470981,5.960697,"[PASS]",27,2.414193,1.432697,"[PASS]",27,5.011363,0.843361,"[PASS]",54,87.371359,4.198359,"[PASS]",54,27.651751,1.792686,"[PASS]",54,3.003429,0.460834,"[PASS]",54,9.645424,2.047815,"[PASS]",54,6.080628,1.065028,"[PASS]"
